,latent_dim_1,latent_dim_2,latent_dim_3,latent_dim_4,latent_dim_5,latent_dim_6,latent_dim_7,latent_dim_8,latent_dim_9,latent_dim_10,latent_dim_11,latent_dim_12,latent_dim_13,latent_dim_14,latent_dim_15,latent_dim_16,latent_dim_17,latent_dim_18,latent_dim_19,latent_dim_20,latent_dim_21,latent_dim_22,latent_dim_23,latent_dim_24,latent_dim_25,latent_dim_26,latent_dim_27,latent_dim_28,latent_dim_29,latent_dim_30,latent_dim_31,latent_dim_32,latent_dim_33,latent_dim_34,latent_dim_35,latent_dim_36,latent_dim_37,latent_dim_38,latent_dim_39,latent_dim_40,latent_dim_41,latent_dim_42,latent_dim_43,latent_dim_44,latent_dim_45,latent_dim_46,latent_dim_47,latent_dim_48,latent_dim_49,latent_dim_50
GTEX-113IC-0006-SM-5NQ9C.1,-0.1275475,0.015585074,-0.010263427,-0.0283223,-0.004381719,0.0042595207,0.085523464,0.016067212,-0.14565086,-0.0036544823,0.049708143,-0.053620018,0.0181212,-0.074366085,0.06580149,-0.04525655,-0.23833777,0.0156788,-0.039009497,0.012831053,-0.0027793425,-0.14266033,0.06060879,0.09351361,-0.055770397,-0.049930602,-0.010609493,0.01608845,0.01905762,0.01519645,-0.021357328,0.015934872,-0.069454774,0.07268483,0.010835304,-6.2849285e-05,0.019048914,-0.10988985,0.017987257,0.0149221625,-0.0012432738,0.06308814,0.031726945,-0.060073763,-0.093929686,0.048233837,-0.027287357,-0.022611467,0.05949307,0.049193393
GTEX-111YS-0826-SM-5GZYK.1,0.07903885,-0.016065568,-0.0073848767,0.014154782,-0.018203914,0.002721716,-0.09388566,-0.061522968,0.09195655,0.06429176,-0.019911569,0.03694943,-0.02971493,0.004528739,-0.01396648,0.055844583,-0.11707139,-0.10417498,0.016716992,0.030422365,0.016731756,0.06620149,0.021664433,0.061941065,0.016546609,0.04974016,-0.026805993,-0.012377315,-0.013784698,0.002052714,-0.007929177,-0.01453339,0.042351563,-0.06495188,-0.025030144,0.032779373,0.018516067,0.09238972,0.00655224,-0.036344558,-0.065873854,0.039992414,-0.016218819,0.01650658,0.024519542,-0.03305955,0.013371631,0.029808065,-0.037865695,0.10194528
GTEX-111VG-2226-SM-5N9DU.1,0.06373558,-0.030042192,0.02948467,0.018135458,-0.038982097,-0.03851862,-0.04333534,-0.06812431,-0.02437304,0.047914423,-0.030906769,0.042175613,-0.038265157,-0.056733314,0.022955054,0.053824823,-0.13189021,-0.057612684,0.013465016,-0.02528427,0.08797301,0.0022868318,-0.0073060584,0.010177737,-0.020158079,0.00745536,-0.069597505,-0.057168875,-0.0026583606,0.030179124,-0.05569083,-0.053168222,0.054016586,-0.026044656,-0.07205971,0.004961373,-0.018170074,0.08669224,0.018110957,0.0019810125,-0.056661475,0.11739379,-0.040009566,0.08836213,-0.017187173,-0.05406406,-0.042300522,0.06150841,-0.023151249,0.062101312
GTEX-111YS-0726-SM-5GZY8.1,-0.0018625426,-0.02103881,0.042274565,0.061194047,-0.021927662,-0.028734868,-0.0805162,0.037889134,0.049600407,-0.03085188,0.009320912,0.07285071,-0.077650085,-0.011155887,-0.017193759,-0.020172529,0.010525813,0.034527097,0.016077617,0.034306094,0.05830116,-0.007199667,-0.046924125,-0.0822393,-0.03373026,0.0732691,-0.013119135,-0.037903134,0.07522721,0.00968201,-0.06974193,-0.06326708,0.0143443225,-0.020160463,0.054767728,-0.04828227,0.0019062535,0.006634,-0.0016370809,-0.061588213,-0.032538895,-0.04776173,-0.07328125,-0.026875734,0.023737505,-0.021802273,-0.010818121,0.120961726,-0.07092698,0.04069354
GTEX-111YS-2326-SM-5987L.1,0.0749157,-0.02926225,-0.019336352,0.0050728507,0.032740816,0.034827285,-0.07844077,0.0075328876,0.12547733,0.008126249,0.011572542,-0.03873028,-0.029352037,0.06702905,-0.03658208,0.051126875,0.1400102,0.016640853,-0.02709083,0.039684564,-0.04214621,0.09096461,-0.01546885,-0.022293236,0.081430815,0.021365404,0.04692406,0.041731555,-0.04113585,-0.009523763,0.049623597,0.028322501,-0.015540734,-0.002510647,0.03774238,0.026255291,-0.018393815,0.05041684,0.002983864,0.033784874,-0.018435888,-0.05028521,0.03344331,0.01926065,0.024087897,0.017041301,0.049778882,-0.04167841,0.019202173,-0.015187877
GTEX-111YS-0926-SM-5EGGI.1,-0.1691395,0.107173696,0.0111277215,-0.011072729,-0.051564034,-0.051751312,0.12776987,0.04078268,0.035253905,0.004990809,-0.05796583,-0.0009441635,0.08664624,-0.030591264,0.0622501,-0.05162235,0.04689265,0.0047842762,0.037826378,0.025446333,0.014767875,-0.07513174,0.12504593,-0.033793267,-0.06501985,0.06304479,-0.028701432,-0.07186021,0.072552994,-0.02704726,-0.015792564,-0.027078629,0.04616435,-0.0070167184,-0.051044736,0.027859228,0.07553121,-0.086162634,-0.034272183,-0.119430564,0.10619656,-0.16976735,-0.027721189,-0.06591959,0.012743873,-0.007117625,0.0150688505,0.0476793,-0.05225671,-0.05460584
GTEX-111VG-0526-SM-5N9BW.1,-0.025473228,-0.00015467638,0.06464439,0.032122735,-0.024754424,-0.03793522,-0.054521594,0.0074507813,-0.06722273,-0.0030458916,-0.036128677,0.055908266,-0.000673335,-0.07475316,0.011352522,-0.018869234,-0.045973442,0.04212557,0.052243456,0.012467636,0.09875989,-0.05951782,-0.0148963565,-0.059706125,-0.030572973,-0.014331068,-0.04368169,-0.035119187,0.0692272,0.06055964,-0.10137223,-0.08405065,-0.0018942899,0.047050178,0.03868254,-0.056450196,0.02611694,-0.03375859,-0.025605362,-0.047500808,-0.01730548,0.06619987,-0.08108956,0.05323301,-0.018133475,-0.048398305,-0.06378507,0.10801061,-0.048118338,0.0032501179
GTEX-1122O-0226-SM-5N9DA.1,0.020294402,0.03204193,0.063801855,0.039270528,-0.020885052,-0.0554288,-0.046322607,-0.009240243,0.031407412,-0.026255287,-0.07630264,0.03282338,0.009011836,-0.02319136,-0.017060962,-0.04267428,0.05664769,-0.0069006686,0.05934448,0.04020751,0.055581756,-0.024836667,-0.020785093,-0.02756649,-0.007514406,0.012049611,-0.0016323668,-0.041537456,0.0796051,0.063580535,-0.07110731,-0.06879084,0.049804162,0.03401158,0.06735155,-0.057913925,0.039581213,0.04676181,-0.021425618,-0.07670007,0.039787944,0.074577905,-0.09722256,0.039016176,0.018104097,-0.078636006,-0.04899561,0.06559384,-0.07104776,-0.049517352
GTEX-111FC-1026-SM-5GZX1.1,0.0017218365,-0.033549212,0.05541326,0.05334984,-0.048301928,-0.046398737,-0.07648703,-0.02363108,-0.014250297,-0.060343973,-0.0283907,0.077490464,-0.049836703,-0.051321536,-0.00034634134,-0.009796497,0.020848062,0.002338787,0.045213223,0.092297666,0.083248876,-0.038501434,-0.068199456,-0.09060324,-0.0091662835,0.010086582,-0.0112023,-0.048436396,0.06501263,-0.019794192,-0.11797169,-0.09605627,0.010578508,0.061416168,0.055963624,-0.054538455,0.023879131,0.033823274,-0.042511836,-0.037746962,-0.046727937,0.0076987795,-0.09065961,0.048036102,0.07399538,-0.031049797,-0.04459991,0.13822237,-0.05602439,-0.011457895
GTEX-1128S-2726-SM-5H12C.1,0.12162959,0.006259598,0.030882927,0.08201488,-0.03476639,-0.055998135,-0.015049374,-0.05251445,-0.024629116,-0.012995419,-0.04633326,0.10719218,-0.09745033,-0.034405325,-0.06939515,-0.041157294,0.07684742,-0.004592146,0.07713811,-0.004354485,0.07750193,0.07430294,-0.123610966,0.0062858956,0.025894057,0.051243767,-0.055587944,-0.04683588,0.038011383,-0.04529143,-0.083274335,-0.12926883,0.04049434,-0.12370541,-0.04109603,-0.13174547,0.005473974,0.059913293,-0.06032208,-0.005272382,-0.0025610607,-0.049014032,-0.08159084,0.041669384,0.10896648,-0.05643842,-0.015314095,0.104444794,-0.056965064,0.016983824
