,latent_dim_1,latent_dim_2,latent_dim_3,latent_dim_4,latent_dim_5,latent_dim_6,latent_dim_7,latent_dim_8,latent_dim_9,latent_dim_10,latent_dim_11,latent_dim_12,latent_dim_13,latent_dim_14,latent_dim_15,latent_dim_16,latent_dim_17,latent_dim_18,latent_dim_19,latent_dim_20,latent_dim_21,latent_dim_22,latent_dim_23,latent_dim_24,latent_dim_25,latent_dim_26,latent_dim_27,latent_dim_28,latent_dim_29,latent_dim_30,latent_dim_31,latent_dim_32,latent_dim_33,latent_dim_34,latent_dim_35,latent_dim_36,latent_dim_37,latent_dim_38,latent_dim_39,latent_dim_40,latent_dim_41,latent_dim_42,latent_dim_43,latent_dim_44,latent_dim_45,latent_dim_46,latent_dim_47,latent_dim_48,latent_dim_49,latent_dim_50
GTEX-113IC-0006-SM-5NQ9C.1,-0.12746099,0.015613228,-0.010110252,-0.028195776,-0.004497902,0.004088634,0.08547945,0.0159251,-0.14546703,-0.003593599,0.049533404,-0.053457387,0.018117074,-0.07436337,0.06569293,-0.04515011,-0.23794234,0.015567705,-0.038807966,0.0125786355,-0.002628,-0.14252533,0.06054515,0.09317625,-0.055725753,-0.049775004,-0.010802986,0.015926877,0.019242411,0.015119028,-0.021520916,0.015807759,-0.06927925,0.07247411,0.010660621,-0.000175944,0.019131068,-0.10975487,0.017937064,0.014700064,-0.0012674807,0.063012935,0.031542856,-0.059989568,-0.09374852,0.048053015,-0.027327973,-0.022430558,0.05931052,0.049050745
GTEX-111YS-0826-SM-5GZYK.1,0.07820397,-0.01679675,-0.0074014193,0.014465539,-0.01845912,0.002646088,-0.09263083,-0.060835373,0.09106497,0.06379429,-0.019551098,0.037072852,-0.028506428,0.004053267,-0.013294152,0.055045757,-0.118985966,-0.10382166,0.016330956,0.0308363,0.016922832,0.06590529,0.023034163,0.060915787,0.016056923,0.049640685,-0.026977193,-0.012402051,-0.01354297,0.0010108642,-0.008398008,-0.014695998,0.04177154,-0.06548042,-0.025008097,0.032242414,0.019050034,0.09080974,0.0071811047,-0.035972416,-0.067410216,0.03782704,-0.016116017,0.016248405,0.024423925,-0.032716613,0.013249599,0.029874139,-0.037709102,0.10233985
GTEX-111VG-2226-SM-5N9DU.1,0.06367748,-0.031066107,0.029712163,0.019101849,-0.03898484,-0.038651478,-0.04305761,-0.06874061,-0.0249771,0.04838827,-0.031561192,0.04195768,-0.038728256,-0.056673486,0.024040332,0.054067038,-0.13168572,-0.05643148,0.013493843,-0.026719548,0.088338405,0.0021000972,-0.0067088883,0.008403882,-0.020607725,0.007462139,-0.070309736,-0.05756743,-0.0028501805,0.029599778,-0.05553615,-0.053812146,0.054226477,-0.025840359,-0.07287443,0.00490602,-0.018957637,0.0866996,0.018821158,0.0029655236,-0.058575314,0.11719093,-0.040237565,0.08959089,-0.017468695,-0.05390535,-0.042491052,0.061839018,-0.022466345,0.061450727
GTEX-111YS-0726-SM-5GZY8.1,-0.00242749,-0.020837465,0.043451943,0.061021768,-0.023225978,-0.028908178,-0.07922095,0.03838565,0.048849013,-0.030347088,0.008999596,0.07240369,-0.078001484,-0.01131891,-0.016840005,-0.021856127,0.010220246,0.03411499,0.016387809,0.033731043,0.05813121,-0.00817926,-0.047125377,-0.08025866,-0.033842485,0.072164685,-0.013437053,-0.038266107,0.07576006,0.009148272,-0.07001343,-0.0636028,0.014313574,-0.018219654,0.053848404,-0.04818828,0.0022693384,0.0068301726,-0.0022779899,-0.061000682,-0.031668607,-0.047843285,-0.07418186,-0.027648592,0.024647238,-0.021322478,-0.010957114,0.12064585,-0.071286514,0.039019037
GTEX-111YS-2326-SM-5987L.1,0.0746848,-0.028899072,-0.019530224,0.004754092,0.032567162,0.034726348,-0.07833074,0.008095295,0.124642365,0.008354149,0.011525681,-0.03874318,-0.029029459,0.0667468,-0.03574775,0.05084649,0.13829161,0.017007718,-0.027357185,0.036434554,-0.042113017,0.091065295,-0.014439603,-0.020286988,0.08098978,0.021753065,0.04684454,0.041929465,-0.04109903,-0.008999414,0.04954415,0.028281597,-0.015298553,-0.0037859166,0.0372739,0.026133105,-0.018071704,0.050356373,0.0030893816,0.033986155,-0.018237203,-0.050736092,0.033529066,0.019459078,0.024210908,0.016849466,0.049599178,-0.041585147,0.01925443,-0.01607313
GTEX-111YS-0926-SM-5EGGI.1,-0.16858265,0.10652282,0.011868385,-0.010857969,-0.051380444,-0.051568452,0.1274584,0.04114698,0.036045246,0.0063802195,-0.057982847,-0.001126078,0.08593385,-0.030616673,0.06333885,-0.051038712,0.04568625,0.005337062,0.037177823,0.02578836,0.014825195,-0.07477723,0.1251788,-0.03400282,-0.064389266,0.06443934,-0.028711278,-0.07172797,0.07262472,-0.027165059,-0.015818693,-0.027328363,0.04676473,-0.0072623123,-0.05112261,0.028534528,0.075300746,-0.086362496,-0.032853868,-0.119472325,0.10558578,-0.16931163,-0.027601045,-0.065309025,0.012436149,-0.00721714,0.016144384,0.047676947,-0.05165197,-0.054896593
GTEX-111VG-0526-SM-5N9BW.1,-0.025783828,-8.150695e-05,0.06499252,0.031368602,-0.025010614,-0.037975006,-0.054862425,0.007758163,-0.06801958,-0.0015418704,-0.035653308,0.0562535,-0.00014515509,-0.07508783,0.011233544,-0.019578176,-0.047537547,0.04220205,0.052373126,0.013313492,0.099288665,-0.05990773,-0.014750781,-0.058968004,-0.030255731,-0.015066746,-0.044592578,-0.035380967,0.0696816,0.060726188,-0.10168225,-0.08402769,-0.0024691662,0.047978107,0.037894372,-0.05654369,0.026822193,-0.034457393,-0.025795225,-0.04759021,-0.01682837,0.066733345,-0.08125792,0.053591866,-0.018833421,-0.048201624,-0.06407563,0.1082269,-0.048699807,0.0037359167
GTEX-1122O-0226-SM-5N9DA.1,0.021121658,0.03092369,0.06367348,0.040136777,-0.019588685,-0.05474523,-0.046274405,-0.008491462,0.032090023,-0.024850942,-0.074885465,0.033857107,0.008208367,-0.02216551,-0.019286813,-0.042685453,0.056755148,-0.0056891697,0.059207715,0.035983182,0.05452476,-0.023078818,-0.021644592,-0.026949046,-0.008513553,0.013210043,-0.0016661824,-0.041058384,0.07979093,0.061606184,-0.07029583,-0.06782966,0.050291568,0.030584402,0.066787586,-0.05805654,0.038734674,0.04620555,-0.019599246,-0.07557286,0.038800746,0.07305103,-0.09572468,0.037298974,0.01756952,-0.07807568,-0.048103623,0.06534506,-0.07043688,-0.048613135
GTEX-111FC-1026-SM-5GZX1.1,0.0016319819,-0.03438023,0.055115473,0.053098787,-0.049271066,-0.046516463,-0.07649849,-0.023813235,-0.015093601,-0.06147304,-0.027399622,0.07833616,-0.05047139,-0.051575657,0.00025740307,-0.010250023,0.020225538,0.0021879612,0.04554662,0.09314848,0.08361017,-0.039304476,-0.06904703,-0.09057986,-0.009291143,0.009913154,-0.011201445,-0.04853762,0.06535823,-0.021798491,-0.11892092,-0.09649244,0.009886783,0.062107768,0.055567127,-0.054645803,0.024225967,0.03387096,-0.043148994,-0.03741637,-0.04826882,0.0073863124,-0.09097858,0.048449144,0.07482601,-0.03031771,-0.044667523,0.13911875,-0.056270204,-0.011108377
GTEX-1128S-2726-SM-5H12C.1,0.12172286,0.006169852,0.03004004,0.08208956,-0.034692466,-0.055939972,-0.015672445,-0.052502193,-0.02351399,-0.012721831,-0.046115957,0.10713584,-0.09832878,-0.034155004,-0.06955834,-0.040652093,0.0767585,-0.004632577,0.07700108,-0.0040069106,0.077453025,0.07433136,-0.12370118,0.0065001696,0.026071105,0.051753517,-0.05534882,-0.046694722,0.0376678,-0.045367815,-0.083055556,-0.12916635,0.04048656,-0.12372814,-0.041048557,-0.13168474,0.0051642805,0.059949897,-0.060197406,-0.005563396,-0.00231578,-0.049184535,-0.08147321,0.041693643,0.1090068,-0.056434084,-0.015041027,0.104361504,-0.057083536,0.017642053
