,latent_dim_1,latent_dim_2,latent_dim_3,latent_dim_4,latent_dim_5,latent_dim_6,latent_dim_7,latent_dim_8,latent_dim_9,latent_dim_10,latent_dim_11,latent_dim_12,latent_dim_13,latent_dim_14,latent_dim_15,latent_dim_16,latent_dim_17,latent_dim_18,latent_dim_19,latent_dim_20,latent_dim_21,latent_dim_22,latent_dim_23,latent_dim_24,latent_dim_25,latent_dim_26,latent_dim_27,latent_dim_28,latent_dim_29,latent_dim_30,latent_dim_31,latent_dim_32,latent_dim_33,latent_dim_34,latent_dim_35,latent_dim_36,latent_dim_37,latent_dim_38,latent_dim_39,latent_dim_40,latent_dim_41,latent_dim_42,latent_dim_43,latent_dim_44,latent_dim_45,latent_dim_46,latent_dim_47,latent_dim_48,latent_dim_49,latent_dim_50
GTEX-113IC-0006-SM-5NQ9C.1,-0.12811327,0.04578283,-0.009820929,-0.031059045,-0.00052486156,0.00079249416,0.09647891,0.021503026,-0.13752349,-0.010661807,0.04251087,-0.055643335,0.048046984,-0.060517944,0.07256656,-0.047701187,-0.1888599,0.020149807,-0.03109113,-0.0073768143,-0.0075933128,-0.13926141,0.07871699,0.07554779,-0.05265929,-0.054980233,-0.004758859,0.013567542,0.015789617,0.039575014,-0.0138697475,0.020012934,-0.06198882,0.0687298,0.008326688,0.0036367532,0.018833056,-0.10737085,0.022421809,0.00961895,0.053832855,0.058869604,0.02949986,-0.058691658,-0.086643346,0.038510755,-0.019089391,-0.024092864,0.048477013,0.015647052
GTEX-111YS-0826-SM-5GZYK.1,0.04882521,-0.007905639,0.010561935,-0.0014902543,-0.016169177,0.003020052,-0.046122,-0.03504723,0.043981425,0.012510494,-0.015019727,0.026552519,-0.042101823,-0.008148205,-0.015761446,0.0268859,-0.099001,-0.05918783,0.011326115,-0.008298786,0.014798087,0.032481954,-0.027195182,0.070072785,0.03174944,0.029095063,-0.012031853,-0.022597449,-0.0023648466,-0.003345976,-0.009386359,-0.0067904904,0.04101875,-0.045261532,-0.023828337,0.016225487,0.017793132,0.06386495,-0.01045026,-0.030640261,-0.00831626,0.08755343,-0.014239798,0.03733706,0.014468628,-0.037135772,0.0022119896,0.012650605,-0.031872116,0.051217366
GTEX-111VG-2226-SM-5N9DU.1,0.045024715,-0.0404726,0.029144011,0.021139931,-0.034613926,-0.029078325,-0.047639098,-0.033024915,0.004268346,-0.0014993441,-0.016902968,0.046899613,-0.069664404,-0.033995897,0.001952212,0.0046517695,-0.05370071,-0.031557985,0.031247992,-0.0072601503,0.052604,0.00020661495,-0.040870443,-0.024992574,-0.0085976375,0.02719521,-0.040331498,-0.034232244,0.017873114,-0.011375046,-0.049206946,-0.051441398,0.024342956,-0.024892086,-0.008429821,-0.015585474,-0.0034646166,0.042144597,-0.0070789373,-0.01557048,-0.06491766,0.023692038,-0.03953951,0.030160356,0.008584244,-0.02802243,-0.01950207,0.063655615,-0.020682594,0.028205944
GTEX-111YS-0726-SM-5GZY8.1,0.016363481,-0.0023948476,0.042313594,0.0476367,-0.039804544,-0.045807324,-0.04444958,-0.01355733,-0.009116525,-0.024149029,-0.029451879,0.056952678,-0.033015274,-0.041158356,-0.021090657,-0.028760947,-0.0077849547,-0.0055928854,0.04045176,0.019227479,0.05976887,-0.02567546,-0.025595011,-0.051412694,-0.025388092,0.023156764,-0.03598797,-0.041761324,0.053513866,-0.013835457,-0.07002583,-0.065579034,0.019747445,0.0018247206,0.011585078,-0.05551838,0.016521005,0.019724026,-0.03555045,-0.034718066,-0.015295817,-0.020385936,-0.060099695,0.009372616,0.033582542,-0.018636782,-0.034723263,0.08636012,-0.047300383,-0.005045189
GTEX-111YS-2326-SM-5987L.1,0.063096896,-0.059946608,-0.019623213,-0.0069296085,0.033460647,0.038954783,-0.07794727,0.015400439,0.054610867,0.01701103,0.023387432,-0.033894043,-0.0509853,0.048426576,-0.02915581,0.023355786,0.045002203,0.02399786,-0.030008012,0.009733706,-0.0350607,0.050078005,-0.055470906,-0.022225386,0.07520543,0.00036848523,0.037933,0.037703946,-0.03745607,-0.020151198,0.035645563,0.019238887,-0.020469252,0.0024296204,0.013005832,0.015987862,-0.031103775,0.027968466,0.00019390797,0.045435246,-0.04703365,0.012798811,0.031725645,0.023712676,0.015520396,0.019649284,0.037061166,-0.033512965,0.029571831,-0.023239626
GTEX-111YS-0926-SM-5EGGI.1,-0.11743496,0.09994726,0.023240743,0.001979777,-0.045238055,-0.040373754,0.10357937,0.008061008,-0.02057222,-0.03699643,-0.045032527,0.01809131,0.088002495,-0.029160079,0.034160756,-0.044323236,-0.0032480778,-0.020047765,0.05416188,-4.0042647e-05,0.035088114,-0.07373298,0.0887998,0.009198305,-0.04735988,0.029806737,-0.029139942,-0.04964965,0.060848612,-0.01402309,-0.032657053,-0.043733206,0.031420514,-0.0068354225,-0.055596396,-0.0030800104,0.062212095,-0.061020553,-0.05427039,-0.083990514,0.10518635,-0.08945008,-0.057549536,-0.029410833,0.022368787,-0.017437275,-0.01672554,0.05307671,-0.043707788,-0.022203732
GTEX-111VG-0526-SM-5N9BW.1,-0.049506173,0.007315,0.06801221,0.03521559,-0.038222663,-0.04783652,0.014176379,-0.011466332,-0.06743161,-0.013944334,-0.038640235,0.053863615,0.003370011,-0.06316685,0.0022432373,-0.054235857,-0.032779984,0.010981835,0.050593086,0.009330664,0.09724133,-0.071876995,-0.003161435,-0.048244737,-0.026894504,-0.0077510998,-0.07145896,-0.04270913,0.052880626,-0.011625456,-0.09100491,-0.09292766,0.0021889843,0.013030365,-0.026828256,-0.07602759,0.017439686,-0.041701663,-0.0384663,-0.023718975,-0.011366634,-0.02178118,-0.06305329,0.021293556,0.013116836,-0.019656012,-0.045398347,0.09980208,-0.022392973,-0.019667592
GTEX-1122O-0226-SM-5N9DA.1,-0.011063757,0.018349051,0.039698325,0.030915169,-0.03910363,-0.036608286,-0.013624503,-0.0059726527,0.0036332298,-0.038591206,-0.0325522,0.044571295,-0.0020435909,-0.03240182,-0.018422725,-0.043572675,0.0043430184,-0.009460513,0.044395532,0.018667689,0.04918712,-0.022436418,-0.041531388,-0.03035666,-0.027938103,0.028889082,-0.03118457,-0.045116518,0.06401119,-0.0048539094,-0.05696496,-0.054545797,0.034425996,0.019283963,0.019421155,-0.049981594,0.04165653,0.015706783,-0.043789465,-0.05029128,0.031714197,-0.027734607,-0.054571275,0.013372204,0.037275102,-0.016236546,-0.038959436,0.07433235,-0.06398589,-0.004663556
GTEX-111FC-1026-SM-5GZX1.1,-0.02049449,-0.01857003,0.04732755,0.033176683,-0.04571891,-0.04377416,-0.05744019,-0.01775504,-0.015717631,-0.013362021,-0.027239854,0.059572145,-0.038473234,-0.046219755,-0.00068439514,-0.023959773,-0.02561014,-0.016385164,0.044973977,0.017862944,0.060164157,-0.03284417,-0.0029348081,-0.038128145,-0.03163315,0.025090847,-0.03402583,-0.0404703,0.073430754,-0.0027004227,-0.08463498,-0.07576886,0.014908283,0.024986712,0.006737468,-0.056534108,0.025257055,0.008717263,-0.02929018,-0.029657321,-0.019282246,-0.014165152,-0.063743524,0.0058008074,0.032325815,-0.015471745,-0.049269155,0.101682276,-0.052488625,0.009678506
GTEX-1128S-2726-SM-5H12C.1,0.1205187,-0.017493352,0.058739558,0.09290571,-0.039723694,-0.06145389,-0.052490346,-0.04961177,-0.008039123,-0.029730532,-0.05713121,0.091330916,-0.075473994,-0.044192124,-0.06909742,-0.053103115,0.073049836,-0.026067905,0.07596767,0.002340523,0.073513925,0.06959884,-0.11294325,-0.003427703,0.0024426195,0.040416017,-0.054481518,-0.050438005,0.052692607,-0.04380789,-0.077997334,-0.11903691,0.053424105,-0.09779814,-0.02832414,-0.1201744,0.02728782,0.06702529,-0.07131021,-0.0049642017,-0.008109876,-0.02750011,-0.07752146,0.058235373,0.101586275,-0.064495966,-0.042074215,0.09378309,-0.059741516,-0.0009652202
GTEX-111CU-2026-SM-5GZZC.1,0.04854157,-0.042677008,-0.026258675,-0.019236105,0.039467536,0.036682356,-0.062154505,0.021428937,0.04541948,0.018543975,0.03110999,-0.03175278,-0.04197387,0.049430165,-0.023047544,0.022621462,0.040184546,0.0226788,-0.037756305,0.009001025,-0.03771865,0.046849675,-0.04916983,-0.005855645,0.06563119,-6.805561e-05,0.04804639,0.03599175,-0.035694342,-0.022078285,0.04093497,0.028309,-0.0179306,-0.0011807842,0.015036066,0.021999216,-0.031495403,0.018851096,0.0026736371,0.03952132,-0.023632087,0.010786655,0.03767224,0.019419542,0.003298416,0.026614029,0.03243441,-0.037853774,0.03357572,-0.018206906
GTEX-111YS-0326-SM-5GZZ3.1,0.120565176,-0.08264616,0.01138933,0.051222205,0.00614195,0.007792947,-0.14034775,-0.017213907,0.050162986,0.015653938,-0.01918862,0.0063561993,-0.031369347,0.018998118,-0.046695277,0.0037844966,-0.036757108,0.0063864323,-3.979879e-05,-0.015441358,-0.005743742,0.10278521,0.034073275,-0.050042056,0.0041599562,0.015461757,-0.016958907,0.011122758,-0.028490694,-0.0098765595,0.00894034,-0.005423413,0.0032631445,-0.020053906,-0.0022218681,0.020789381,-0.0008918126,0.036272734,0.013347791,0.074948564,-0.088975154,0.03713069,-0.003842748,0.04519828,0.01682067,-0.0050678574,-0.018512633,-0.015907796,0.014049148,0.02737176
GTEX-111FC-0126-SM-5N9DL.1,-0.07683817,0.054773837,0.029432766,0.02993517,-0.046059527,-0.03807927,0.020313848,-0.001212397,0.0018277926,-0.022561625,-0.044018056,0.029077522,0.02311628,-0.03516855,-0.010928626,-0.0580593,0.0080257505,-0.021899179,0.05235385,0.018320233,0.04872505,-0.05034408,0.0409165,-0.018923175,-0.047281288,0.024177708,-0.025184233,-0.058857914,0.07443615,-0.009566663,-0.052985296,-0.049348142,0.027183048,0.023376865,-4.455555e-06,-0.044317238,0.0447415,-0.013999032,-0.04563801,-0.06451749,0.06790447,-0.0738641,-0.056582615,-0.033607554,0.031374108,-0.009335158,-0.03021091,0.07255684,-0.06495302,-0.017818948
