,latent_dim_1,latent_dim_2,latent_dim_3,latent_dim_4,latent_dim_5,latent_dim_6,latent_dim_7,latent_dim_8,latent_dim_9,latent_dim_10,latent_dim_11,latent_dim_12,latent_dim_13,latent_dim_14,latent_dim_15,latent_dim_16,latent_dim_17,latent_dim_18,latent_dim_19,latent_dim_20,latent_dim_21,latent_dim_22,latent_dim_23,latent_dim_24,latent_dim_25,latent_dim_26,latent_dim_27,latent_dim_28,latent_dim_29,latent_dim_30,latent_dim_31,latent_dim_32,latent_dim_33,latent_dim_34,latent_dim_35,latent_dim_36,latent_dim_37,latent_dim_38,latent_dim_39,latent_dim_40,latent_dim_41,latent_dim_42,latent_dim_43,latent_dim_44,latent_dim_45,latent_dim_46,latent_dim_47,latent_dim_48,latent_dim_49,latent_dim_50
GTEX-113IC-0006-SM-5NQ9C.1,-0.12753756,0.015576528,-0.010262459,-0.028323473,-0.0043707513,0.0042609484,0.085508496,0.016062837,-0.14563452,-0.0036374042,0.049697623,-0.05361969,0.018120235,-0.07434235,0.065790005,-0.045212016,-0.2382959,0.015686357,-0.039005693,0.012814906,-0.00277734,-0.1426497,0.06060451,0.093483694,-0.055745736,-0.049927276,-0.010603726,0.016088903,0.019048197,0.015204299,-0.021353988,0.015933651,-0.06945255,0.07268034,0.010853804,-6.442901e-05,0.019030694,-0.10988384,0.01798611,0.014927269,-0.001272413,0.06308538,0.031723417,-0.060064796,-0.09392385,0.04822596,-0.027272712,-0.022611381,0.05949363,0.049155205
GTEX-111YS-0826-SM-5GZYK.1,0.07899191,-0.01607128,-0.0074006403,0.014148325,-0.018214872,0.0027299996,-0.093840115,-0.06146283,0.0919367,0.06423111,-0.019874219,0.03695491,-0.029660467,0.004525543,-0.013964095,0.055782918,-0.117136516,-0.10419528,0.016684568,0.030470338,0.01671341,0.06620195,0.021673612,0.061977774,0.01655284,0.049760308,-0.026786502,-0.012357905,-0.01376975,0.0019703188,-0.007939185,-0.014523648,0.042319983,-0.06498872,-0.02500064,0.03275918,0.018575527,0.09232891,0.006557133,-0.036352117,-0.06588,0.03988632,-0.016207524,0.016466008,0.024520483,-0.03302151,0.013387733,0.029794784,-0.03787863,0.101968125
GTEX-111VG-2226-SM-5N9DU.1,0.063690804,-0.03004814,0.029473895,0.018136771,-0.03900286,-0.038525566,-0.043281753,-0.06813735,-0.024403175,0.04791054,-0.030921148,0.042173684,-0.038283512,-0.056733463,0.023033394,0.053818807,-0.13187984,-0.057577725,0.01347111,-0.025354136,0.08798772,0.002256177,-0.0072919475,0.0101440055,-0.02017685,0.0074724983,-0.06962736,-0.057186704,-0.0026554503,0.030138418,-0.055688646,-0.05319961,0.054024808,-0.026063919,-0.07212557,0.0049514635,-0.018174639,0.086690836,0.01812193,0.0019998117,-0.05670905,0.11734253,-0.040025577,0.088387616,-0.0172023,-0.054047346,-0.042295728,0.061530016,-0.023150805,0.06207885
GTEX-111YS-0726-SM-5GZY8.1,-0.0018776833,-0.021039607,0.042314574,0.061182667,-0.021958841,-0.028727857,-0.08047265,0.03796715,0.0495847,-0.03078824,0.009346033,0.07282661,-0.077695,-0.011150824,-0.017169552,-0.02022195,0.0104730055,0.0345424,0.016063143,0.034221888,0.05826584,-0.007217706,-0.046911962,-0.08210855,-0.033735916,0.073246114,-0.013140305,-0.0379017,0.07523224,0.009651173,-0.069729276,-0.063259706,0.014342075,-0.020164378,0.05471801,-0.04825448,0.0018974178,0.006616409,-0.00163882,-0.06154116,-0.032539356,-0.04778872,-0.07329317,-0.026970075,0.023745256,-0.021767434,-0.010791875,0.12093165,-0.07092835,0.0406653
GTEX-111YS-2326-SM-5987L.1,0.07486027,-0.029124882,-0.019340908,0.005058662,0.03271465,0.03480929,-0.07840173,0.00754382,0.12546052,0.008116467,0.0115574915,-0.038718604,-0.029282924,0.06699949,-0.03649919,0.05112947,0.13996999,0.016638326,-0.027088558,0.039554358,-0.04212795,0.09095367,-0.015320506,-0.022221973,0.08136773,0.021409655,0.04690327,0.04172614,-0.041116692,-0.009459545,0.04960803,0.028304188,-0.015525946,-0.0025787796,0.03771531,0.026233604,-0.018350992,0.050416812,0.002984858,0.03374616,-0.018378064,-0.050419725,0.03343115,0.019251073,0.02409137,0.017021826,0.049769726,-0.04165852,0.019184988,-0.015186566
GTEX-111YS-0926-SM-5EGGI.1,-0.16912147,0.107143864,0.011165249,-0.011079835,-0.05153576,-0.051731914,0.12776361,0.0408166,0.035307635,0.0050832215,-0.057958424,-0.0009758605,0.08660833,-0.030591425,0.062353704,-0.05156678,0.04681176,0.0048428075,0.03775722,0.025457362,0.014764333,-0.07512479,0.12507387,-0.033822127,-0.064992316,0.06312208,-0.02869369,-0.071836546,0.07253839,-0.027009036,-0.015781151,-0.027083144,0.046189494,-0.0070236023,-0.051028613,0.02792117,0.07551045,-0.08619506,-0.034157284,-0.1194376,0.10615739,-0.16976048,-0.027687235,-0.06589272,0.012702281,-0.0071272403,0.015151481,0.047661137,-0.052206583,-0.054632653
GTEX-111VG-0526-SM-5N9BW.1,-0.025502745,-0.0001480266,0.064651296,0.032055277,-0.024759198,-0.037931878,-0.0545358,0.0074652648,-0.067262866,-0.002949595,-0.03608631,0.05591755,-0.0006416562,-0.07476977,0.011368761,-0.018881999,-0.046075758,0.042139154,0.05224577,0.0124934465,0.09878122,-0.059544623,-0.014869479,-0.059648104,-0.030544993,-0.01436708,-0.04371797,-0.035122108,0.06923714,0.0605835,-0.10138287,-0.0840326,-0.0019250149,0.047087237,0.038640097,-0.05643387,0.02615233,-0.033805158,-0.025597958,-0.047512636,-0.017284269,0.06622556,-0.08108723,0.053238615,-0.01819242,-0.048383936,-0.06379143,0.10801266,-0.048143856,0.0032936097
GTEX-1122O-0226-SM-5N9DA.1,0.02030352,0.032087214,0.063823394,0.039303966,-0.020861512,-0.05544315,-0.046223145,-0.009236932,0.03138929,-0.026172424,-0.07630177,0.032867867,0.0090705715,-0.023168357,-0.017186847,-0.042781856,0.05671121,-0.0068759024,0.059388664,0.04000822,0.05553813,-0.024789594,-0.020801801,-0.027429203,-0.007598368,0.012044676,-0.0016672679,-0.041535527,0.07967445,0.06354738,-0.07109811,-0.06877339,0.049837917,0.033894293,0.067283586,-0.057967614,0.039628167,0.046737857,-0.021389764,-0.076657675,0.039898824,0.0745608,-0.09720658,0.038921725,0.01808719,-0.07865219,-0.049010053,0.06557163,-0.071053445,-0.049572248
GTEX-111FC-1026-SM-5GZX1.1,0.0017206288,-0.03361556,0.055405326,0.053353928,-0.04836181,-0.04640779,-0.076510824,-0.023671918,-0.014320139,-0.060450986,-0.028341983,0.07754619,-0.049892865,-0.051346343,-0.00032070934,-0.009821166,0.020829553,0.0023225506,0.045231894,0.09244041,0.08327504,-0.038543098,-0.06826183,-0.090663254,-0.009160337,0.010065195,-0.011204768,-0.04845153,0.06502882,-0.01996791,-0.11803479,-0.09609353,0.010539189,0.06148462,0.05593997,-0.054556645,0.023897558,0.03383737,-0.042563193,-0.037712827,-0.046837203,0.0076589463,-0.090683304,0.048074678,0.07408253,-0.031001326,-0.04461555,0.13828626,-0.05602527,-0.011464976
GTEX-1128S-2726-SM-5H12C.1,0.121635936,0.006269488,0.030837372,0.08202019,-0.034760963,-0.055996444,-0.015063884,-0.052517295,-0.024592174,-0.01298487,-0.0463245,0.107195,-0.097500995,-0.034396436,-0.06940742,-0.041137315,0.076846845,-0.0045863567,0.077134974,-0.004346641,0.07750134,0.074306644,-0.12361974,0.006298802,0.025908109,0.0512732,-0.055584922,-0.04683075,0.03799117,-0.045303684,-0.08326526,-0.12927087,0.04049263,-0.12371636,-0.04110388,-0.13175058,0.005450852,0.05991252,-0.060321596,-0.0052848873,-0.002546815,-0.049040664,-0.081590354,0.04166785,0.108970545,-0.056440853,-0.015296877,0.10444229,-0.05697098,0.017015347
