,latent_dim_1,latent_dim_2,latent_dim_3,latent_dim_4,latent_dim_5,latent_dim_6,latent_dim_7,latent_dim_8,latent_dim_9,latent_dim_10,latent_dim_11,latent_dim_12,latent_dim_13,latent_dim_14,latent_dim_15,latent_dim_16,latent_dim_17,latent_dim_18,latent_dim_19,latent_dim_20,latent_dim_21,latent_dim_22,latent_dim_23,latent_dim_24,latent_dim_25,latent_dim_26,latent_dim_27,latent_dim_28,latent_dim_29,latent_dim_30,latent_dim_31,latent_dim_32,latent_dim_33,latent_dim_34,latent_dim_35,latent_dim_36,latent_dim_37,latent_dim_38,latent_dim_39,latent_dim_40,latent_dim_41,latent_dim_42,latent_dim_43,latent_dim_44,latent_dim_45,latent_dim_46,latent_dim_47,latent_dim_48,latent_dim_49,latent_dim_50
GTEX-113IC-0006-SM-5NQ9C.1,-0.12767547,0.016112074,-0.010225515,-0.028297734,-0.00444896,0.004004053,0.085738145,0.015931407,-0.14549933,-0.0036248006,0.049449198,-0.05354016,0.018485166,-0.074472435,0.06593286,-0.044951797,-0.23793305,0.015619333,-0.038779434,0.012188415,-0.002656345,-0.14265347,0.06090395,0.09323657,-0.05589049,-0.04984681,-0.010843947,0.01594453,0.01928176,0.015498712,-0.021525813,0.015913852,-0.06919984,0.07244794,0.010840516,-0.000108548826,0.019328343,-0.10986757,0.018033842,0.014334519,-0.00062483794,0.06281438,0.031544488,-0.060118232,-0.093825206,0.047930595,-0.027329102,-0.022447744,0.059336998,0.049036384
GTEX-111YS-0826-SM-5GZYK.1,0.07597057,-0.0180239,-0.0078713605,0.014582014,-0.019524448,0.0026827313,-0.08878449,-0.058684796,0.090135925,0.060537647,-0.018587591,0.03763187,-0.026195206,0.003394557,-0.013365656,0.052110888,-0.118432,-0.103240095,0.016846078,0.035526574,0.016928226,0.06539574,0.026338937,0.059362657,0.01529656,0.050286807,-0.02611793,-0.013006038,-0.012503934,-0.004487844,-0.009503466,-0.0150022935,0.041095715,-0.06781834,-0.025427049,0.030888464,0.020513527,0.08730333,0.008180638,-0.036447123,-0.0686251,0.02773001,-0.016370805,0.014456061,0.025354834,-0.03284831,0.013499471,0.03023648,-0.03829884,0.103059925
GTEX-111VG-2226-SM-5N9DU.1,0.06225009,-0.033338603,0.030933257,0.020900676,-0.03863785,-0.03864771,-0.040049892,-0.06785157,-0.028169414,0.045602042,-0.032271426,0.04165887,-0.040477432,-0.056363516,0.026807854,0.052180845,-0.12979631,-0.052414708,0.013699196,-0.033394817,0.08821382,-7.865548e-05,-0.009148275,0.0053643617,-0.022316026,0.006957848,-0.071089536,-0.058094885,-0.0022809021,0.026799306,-0.05526875,-0.055403408,0.05368649,-0.025756141,-0.07475575,0.0039108787,-0.020574873,0.08547101,0.019224025,0.0048044333,-0.06025028,0.11787404,-0.040902387,0.090179555,-0.017364144,-0.052232023,-0.043062285,0.061877187,-0.020377211,0.0576227
GTEX-111YS-0726-SM-5GZY8.1,-0.0017468091,-0.020325229,0.046246476,0.059621625,-0.024970539,-0.029205674,-0.07530995,0.038051434,0.047691334,-0.026134977,0.0047193235,0.069469966,-0.07522633,-0.01110726,-0.016507227,-0.024127096,0.010801052,0.032111134,0.017458718,0.030959506,0.056950923,-0.008403676,-0.044930942,-0.07251163,-0.032729868,0.068116605,-0.014386881,-0.03797621,0.07528354,0.009735095,-0.06970672,-0.064497404,0.014967259,-0.013577384,0.05190793,-0.047199864,0.0029750934,0.008186384,-0.0013618662,-0.059153,-0.028597716,-0.043773454,-0.07560264,-0.027937133,0.025556091,-0.021708256,-0.0106657455,0.117625445,-0.07096114,0.03258164
GTEX-111YS-2326-SM-5987L.1,0.07318156,-0.028965116,-0.020551391,0.0036502024,0.03275655,0.034915276,-0.07858754,0.010257524,0.11992857,0.008592719,0.011777669,-0.03888153,-0.02824766,0.06626166,-0.03253606,0.049384654,0.13210303,0.019034095,-0.028825162,0.02865813,-0.04248386,0.09014655,-0.0129235815,-0.018768646,0.08013889,0.021452047,0.04670887,0.04307908,-0.04159654,-0.009028866,0.04961205,0.028552823,-0.015254617,-0.0062714736,0.03553338,0.026060542,-0.018323952,0.048373297,0.0036234881,0.035551637,-0.018956818,-0.053659942,0.034238823,0.019729562,0.023845714,0.017162072,0.049250204,-0.04152846,0.02059472,-0.020005746
GTEX-111YS-0926-SM-5EGGI.1,-0.1667817,0.10445807,0.013767561,-0.009665857,-0.051786285,-0.05127073,0.12614979,0.04171141,0.03680548,0.009828378,-0.05741442,-0.00067042065,0.08415458,-0.030428454,0.064797625,-0.049568694,0.04302603,0.005700268,0.036509506,0.026112817,0.0154084265,-0.07325974,0.12485098,-0.034161728,-0.062377945,0.06715644,-0.028846746,-0.07147205,0.07282079,-0.028900042,-0.016228538,-0.028304253,0.047808513,-0.00806586,-0.05217074,0.029553652,0.07456994,-0.08622278,-0.030921403,-0.119064264,0.10409007,-0.16689953,-0.028362561,-0.06344015,0.012178919,-0.007155591,0.018006627,0.048106916,-0.049772765,-0.05471578
GTEX-111VG-0526-SM-5N9BW.1,-0.026360085,0.000106013336,0.066035524,0.029857589,-0.025405187,-0.038227428,-0.055692837,0.007993227,-0.06945122,0.002152339,-0.03519298,0.057085,0.00055513665,-0.075747624,0.010797671,-0.021120423,-0.050253775,0.04153963,0.052919216,0.015322142,0.100732826,-0.060477186,-0.01451383,-0.058025464,-0.029682575,-0.016328782,-0.04667423,-0.03628631,0.07083854,0.061349224,-0.10228749,-0.084189884,-0.0034383535,0.049646474,0.036218036,-0.057006203,0.028192963,-0.03564657,-0.02660575,-0.04764583,-0.015891498,0.068118,-0.08177285,0.05461631,-0.020031875,-0.048077192,-0.06473034,0.10873442,-0.05002019,0.0045610657
GTEX-1122O-0226-SM-5N9DA.1,0.019822175,0.029299442,0.06261995,0.041216165,-0.018837143,-0.052804857,-0.04433002,-0.0041979984,0.032775637,-0.021936763,-0.06741795,0.038536303,0.005166853,-0.020618644,-0.022965029,-0.044116765,0.05487554,-0.0025216849,0.05934591,0.022812612,0.053517435,-0.021732388,-0.025573848,-0.026019948,-0.01296987,0.017376497,-0.0019101751,-0.04121863,0.08170508,0.056684442,-0.06969847,-0.06562171,0.048490595,0.023658711,0.06371209,-0.0588386,0.039201465,0.04405618,-0.01805912,-0.07534099,0.03784373,0.064348795,-0.09283791,0.031382702,0.016948681,-0.07305048,-0.046660054,0.067720555,-0.07243111,-0.04267096
GTEX-111FC-1026-SM-5GZX1.1,0.0012868352,-0.037091244,0.054774594,0.053049736,-0.051052358,-0.0467225,-0.078022175,-0.024110593,-0.016470445,-0.06341884,-0.024685137,0.08034635,-0.052569777,-0.051990144,0.0010187229,-0.009849246,0.018808546,0.0032003096,0.04542417,0.09802696,0.08440663,-0.040644474,-0.070707195,-0.09417437,-0.009817909,0.010408347,-0.0117064845,-0.048915125,0.06615035,-0.0274058,-0.12050258,-0.09718654,0.00815982,0.06358399,0.055025987,-0.054365195,0.024135979,0.033218093,-0.04372795,-0.036597323,-0.05421828,0.0040091504,-0.09108052,0.04935161,0.076481864,-0.027799565,-0.044656288,0.14145318,-0.056476183,-0.010064226
GTEX-1128S-2726-SM-5H12C.1,0.12174462,0.0061666067,0.028255763,0.082208805,-0.034884494,-0.055855684,-0.016411547,-0.052365564,-0.022153039,-0.011842868,-0.045794595,0.10713895,-0.09985162,-0.03403473,-0.06954298,-0.03975339,0.076399,-0.0043015433,0.076849885,-0.0037502395,0.077827215,0.07407741,-0.12376827,0.0067031817,0.026056616,0.052778017,-0.055282023,-0.046488702,0.037301064,-0.045073092,-0.08307157,-0.12918048,0.040153928,-0.12365642,-0.041264396,-0.13165607,0.004523391,0.059865836,-0.06015674,-0.006324734,-0.0019614522,-0.049572367,-0.081390396,0.041617487,0.10882471,-0.056505404,-0.01467084,0.104662105,-0.057335846,0.019118842
