,latent_dim_1,latent_dim_2,latent_dim_3,latent_dim_4,latent_dim_5,latent_dim_6,latent_dim_7,latent_dim_8,latent_dim_9,latent_dim_10,latent_dim_11,latent_dim_12,latent_dim_13,latent_dim_14,latent_dim_15,latent_dim_16,latent_dim_17,latent_dim_18,latent_dim_19,latent_dim_20,latent_dim_21,latent_dim_22,latent_dim_23,latent_dim_24,latent_dim_25,latent_dim_26,latent_dim_27,latent_dim_28,latent_dim_29,latent_dim_30,latent_dim_31,latent_dim_32,latent_dim_33,latent_dim_34,latent_dim_35,latent_dim_36,latent_dim_37,latent_dim_38,latent_dim_39,latent_dim_40,latent_dim_41,latent_dim_42,latent_dim_43,latent_dim_44,latent_dim_45,latent_dim_46,latent_dim_47,latent_dim_48,latent_dim_49,latent_dim_50
GTEX-113IC-0006-SM-5NQ9C.1,-0.12778522,0.029422149,-0.009211609,-0.030015437,0.0007726439,0.0027727599,0.09282048,0.019166894,-0.1474478,-0.0046212124,0.045133557,-0.05485412,0.033145316,-0.068205155,0.07281368,-0.03986031,-0.22566877,0.01655119,-0.03581697,-0.013609386,-0.004667149,-0.14316563,0.06861139,0.09330218,-0.052572258,-0.056243632,-0.0041597732,0.014835633,0.015049129,0.040534597,-0.01740573,0.019341737,-0.066749305,0.07216365,0.014450878,9.309217e-07,0.015301515,-0.109586395,0.020773197,0.014154106,0.02274168,0.07362798,0.030827966,-0.05802482,-0.091746464,0.04148374,-0.02302328,-0.024961622,0.055463985,0.038096942
GTEX-111YS-0826-SM-5GZYK.1,0.061555263,-0.016128318,0.0068306713,-0.0034037412,-0.015510853,0.00057005795,-0.050056804,-0.037870325,0.039604265,0.024554083,-0.011328904,0.034742557,-0.054122802,-0.007957555,-0.016025817,0.038349696,-0.110863544,-0.06306987,0.014913808,-0.026321163,0.020711437,0.032777235,-0.03336792,0.050772984,0.027756115,0.034501787,-0.01849818,-0.02025152,-0.0058904546,0.0029853778,-0.012549444,-0.011556741,0.045783002,-0.05664743,-0.03272708,0.019575773,0.008837205,0.07893199,-0.0014834262,-0.026862303,-0.028144255,0.078933984,-0.018073028,0.036432523,0.010084438,-0.04116596,0.0019329874,0.015124321,-0.032171335,0.058422767
GTEX-111VG-2226-SM-5N9DU.1,0.039367057,-0.029807827,0.023783905,0.015686434,-0.031152304,-0.029893665,-0.04185275,-0.056129795,-0.0021656416,0.039682128,-0.030856688,0.03845597,-0.0454041,-0.03913443,0.016186683,0.035783596,-0.12067024,-0.045561638,0.019464578,-0.015428536,0.054988835,0.009461692,0.01381275,0.019668521,-0.011539278,0.013495929,-0.05168604,-0.03766534,-0.0010288799,0.019443532,-0.046895225,-0.051920563,0.03645335,-0.040632658,-0.049452186,0.001220885,-0.0014751242,0.054606453,0.007252387,-0.010485265,-0.06314471,0.079001956,-0.034957744,0.047563154,-0.00022849703,-0.032919828,-0.026549552,0.05488596,-0.0066258553,0.052749004
GTEX-111YS-0726-SM-5GZY8.1,0.011859836,-0.014253837,0.048614018,0.047236178,-0.027160006,-0.036275234,-0.06381767,0.009133215,0.006501217,-0.03547696,-0.0062546763,0.055072002,-0.06185987,-0.030209234,-0.020266637,-0.019287761,0.008465949,0.007858634,0.03554304,0.0371738,0.056937046,-0.025978072,-0.058740094,-0.044361215,-0.018318038,0.028682362,-0.020148346,-0.033183046,0.054193314,-0.009227906,-0.06888183,-0.06309776,0.012189309,0.015264959,0.022072433,-0.049396694,0.007455189,0.011087472,-0.022677645,-0.033595864,-0.029858757,-0.017529808,-0.06371802,0.014935305,0.031269997,-0.022030506,-0.02928992,0.097747326,-0.051996674,0.0018992509
GTEX-111YS-2326-SM-5987L.1,0.047340307,-0.009382599,-0.027224375,-0.01686047,0.036222868,0.0414235,-0.061834168,0.025957674,0.06227239,0.008877292,0.029621594,-0.0381203,-0.051114473,0.05720643,-0.018436749,0.01602187,0.08829072,0.022710042,-0.0338306,0.012594908,-0.041695803,0.043067757,-0.061622564,0.0045263,0.0806191,0.0052072983,0.050964527,0.043462362,-0.036533255,-0.021242326,0.04169579,0.025847595,-0.02425277,-0.0045253173,0.010420973,0.017283732,-0.034152545,0.027383156,-0.004365197,0.03682588,0.012844023,-0.027426867,0.03371684,0.011134024,0.017712919,0.022377944,0.045723207,-0.038322773,0.028074112,-0.030362273
GTEX-111YS-0926-SM-5EGGI.1,-0.14175034,0.1069611,0.013159506,-0.002893184,-0.052137576,-0.042675003,0.1117679,0.012464069,-0.0019854382,-0.021371938,-0.047371868,0.013158692,0.09152158,-0.026320372,0.0358129,-0.041326497,0.0308534,-0.025977418,0.056401867,0.011617336,0.029128706,-0.06486449,0.102369234,0.00096167234,-0.045450605,0.03245871,-0.019136544,-0.054188903,0.05884116,-0.023905538,-0.019963231,-0.035337593,0.029579356,-0.0027351766,-0.049364667,0.003598207,0.06527171,-0.067922585,-0.05505853,-0.09705282,0.106196,-0.11307631,-0.046980545,-0.038612224,0.026671518,-0.009853312,-0.0027963219,0.049665403,-0.04973237,-0.039305095
GTEX-111VG-0526-SM-5N9BW.1,-0.027259044,-0.00986374,0.06550852,0.026009796,-0.03009881,-0.045009527,-0.046424396,-0.0071768574,-0.059464805,0.011252659,-0.027349398,0.05340903,0.002251632,-0.06617715,0.0062291217,-0.016956195,-0.057374217,0.023192983,0.044760674,0.00167173,0.0963062,-0.05729007,-0.012762063,-0.044725865,-0.029354313,-0.015609769,-0.049281135,-0.040855337,0.050168835,0.045247532,-0.09200892,-0.07912619,0.007872299,0.037730325,0.021589492,-0.05580105,0.012429048,-0.023126923,-0.027380163,-0.019243892,-0.032967288,0.041086327,-0.06381296,0.056962196,-0.015368607,-0.028416192,-0.051003512,0.09838264,-0.02981403,0.0057225577
GTEX-1122O-0226-SM-5N9DA.1,-4.3284846e-05,0.008318017,0.04575277,0.03148703,-0.027760644,-0.03442722,-0.055911094,0.009805959,0.030752689,-0.03567646,-0.015790446,0.050069444,-0.039141614,-0.015694583,-0.02019652,-0.029759724,0.02706858,0.006458539,0.04229513,0.032594927,0.049411427,-0.031227678,-0.053177275,-0.042443115,-0.010899106,0.034712337,-0.008243633,-0.03700025,0.06875124,0.018904,-0.06260446,-0.054309666,0.019275129,0.027232615,0.058472965,-0.049181864,0.038641606,0.02742961,-0.030954642,-0.060134735,4.3874516e-05,-0.01127112,-0.06440568,0.008429442,0.02705031,-0.02866076,-0.03955486,0.08639871,-0.0698221,-0.03319993
GTEX-111FC-1026-SM-5GZX1.1,0.0027612722,-0.02908566,0.04814142,0.045226254,-0.042607058,-0.042643443,-0.07553255,-0.010678326,-0.0033584938,-0.038625896,-0.020113518,0.07706616,-0.062664635,-0.047319666,-0.028429968,-0.01792144,-0.005011559,0.0022484176,0.049052153,0.04428624,0.07500533,-0.020594295,-0.04498501,-0.058209136,-0.024899706,0.020440772,-0.032858245,-0.04386523,0.078458026,0.0014808517,-0.10228255,-0.085775375,0.012978005,0.032021727,0.033958133,-0.063558035,0.021015542,0.031568713,-0.033099286,-0.029931474,-0.035206456,0.010503961,-0.08160216,0.024615519,0.040328685,-0.02146129,-0.047997925,0.11796456,-0.064711615,0.0065452596
GTEX-1128S-2726-SM-5H12C.1,0.12209886,-0.00821205,0.056287352,0.08664443,-0.040788587,-0.06521611,-0.025692385,-0.052107535,-0.034371078,-0.014919674,-0.05807637,0.09719581,-0.081758514,-0.046600606,-0.060271896,-0.04901203,0.0743876,-0.012442424,0.0807529,-0.015719708,0.07707641,0.06643055,-0.11716118,-0.0020296206,0.008820284,0.039135803,-0.054934565,-0.052203793,0.054493386,-0.031684116,-0.0860211,-0.12856336,0.042881418,-0.10743986,-0.03485214,-0.1272428,0.018184721,0.062200107,-0.07286185,0.0026579911,-0.008855413,-0.029798971,-0.08286817,0.047006603,0.10037436,-0.061266907,-0.030224655,0.09784928,-0.05734561,0.0028941121
