,p_value,q_value,log2_fold_change
ENSG00000187634,0.6594129112211105,1.0,0.03828017964208941
ENSG00000188976,0.6515921524863888,1.0,0.05422201597297918
ENSG00000187961,0.8697276270565485,1.0,-0.10983892506857916
ENSG00000187583,0.4561035312144936,1.0,0.17797449314176247
ENSG00000187642,0.6124156367969572,1.0,-0.018350443012684903
ENSG00000188290,0.30185214652380976,1.0,0.37170060077826256
ENSG00000187608,0.4134200475530376,1.0,0.23818713048100695
ENSG00000188157,0.7065314900205116,1.0,-0.006044268142395505
ENSG00000131591,0.9528276897602546,1.0,-0.16988702021301774
ENSG00000162571,0.31023228736403735,1.0,0.23809929692653498
ENSG00000186891,0.5351201845875079,1.0,-0.029897595501163023
ENSG00000186827,0.02910106756747745,1.0,1.0513347943798699
ENSG00000078808,0.5935899155613105,1.0,0.08387940197728751
ENSG00000176022,0.627571471595542,1.0,0.06430397117469966
ENSG00000160087,0.6855965238109623,1.0,0.02113105684305152
ENSG00000162572,0.3049905621173498,1.0,-0.8695399788258034
ENSG00000131584,0.34143525811310543,1.0,0.30906292424621207
ENSG00000169972,0.5144186062830043,1.0,0.15121443825484426
ENSG00000127054,0.9232796742295164,1.0,-0.25840387691967226
ENSG00000224051,0.8533723378673505,1.0,-0.10005685251724575
ENSG00000169962,0.12427950089738034,1.0,0.625083316988844
ENSG00000107404,0.6449124991341234,1.0,0.05262778629764381
ENSG00000162576,0.42080047272740745,1.0,0.23848863970933876
ENSG00000175756,0.7670671621032207,1.0,-0.0361426057812301
ENSG00000221978,0.5699844854706985,1.0,0.11997967244475394
ENSG00000242485,0.7254088080397117,1.0,-0.007993503137915784
ENSG00000179403,0.5137060968425767,1.0,0.14867538055426693
ENSG00000215915,0.14750889998013775,1.0,0.5931777516859216
ENSG00000160072,0.509305623211969,1.0,0.15686847140408802
ENSG00000197785,0.5641187832675078,1.0,0.11245189565285475
ENSG00000205090,0.8600983145243646,1.0,-0.3646214024369657
ENSG00000160075,0.7501141503402659,1.0,-0.028030940815744962
ENSG00000197530,0.3946472674743944,1.0,0.25242494231991
ENSG00000189409,0.5178606901364756,1.0,0.12505944893010282
ENSG00000248333,0.8577708790120832,1.0,-0.10088053828355907
ENSG00000189339,0.9319366472071003,1.0,-0.15281706204765289
ENSG00000215914,0.8027602569192468,1.0,-0.14267604515623475
ENSG00000008128,0.8113003378521428,1.0,-0.06805189989561912
ENSG00000215790,0.39806090277596246,1.0,0.2517745351215197
ENSG00000008130,0.914777258377031,1.0,-0.14342707604098745
ENSG00000078369,0.6819448250710195,1.0,0.02980934364841365
ENSG00000169885,0.7819731380804095,1.0,-0.5762223000926429
ENSG00000178821,0.7011134502672864,1.0,-0.10659090511501171
ENSG00000187730,0.6761733237574531,1.0,-0.49307154477021403
ENSG00000067606,0.7300516898095696,1.0,-0.028091108208064302
ENSG00000162585,0.6603575437364023,1.0,0.03956956031129664
ENSG00000157933,0.38968367822489947,1.0,0.25669518401185226
ENSG00000116151,0.21725226416237844,1.0,0.4515273328021339
ENSG00000157916,0.5596392099969646,1.0,0.11635998054685641
ENSG00000157911,0.6594406064324467,1.0,0.04096065591092599
ENSG00000149527,0.6103768023437695,1.0,0.04173391070860954
ENSG00000157881,0.5128514425805615,1.0,0.15323403186973356
ENSG00000197921,0.09450778804941656,1.0,1.341506103964345
ENSG00000157873,0.6238798905797988,1.0,0.05382801600239271
ENSG00000157870,0.6034809365435452,1.0,0.08034450081763483
ENSG00000142606,0.4443890193783088,1.0,0.21093255778977363
ENSG00000215912,0.7540747110708009,1.0,-0.502310387100725
ENSG00000142611,0.9221773198008607,1.0,-0.3982790658646031
ENSG00000130762,0.39034400865553104,1.0,0.2669891350865057
ENSG00000162591,0.44984565927602943,1.0,0.2034292540352651
ENSG00000158109,0.6646071608019904,1.0,0.0351080548493902
ENSG00000116213,0.8279538605960538,1.0,-0.08026671688713054
ENSG00000078900,0.5865169340457774,1.0,0.07956529203603645
ENSG00000162592,0.8836930805503274,1.0,-0.3213129028068912
ENSG00000235169,0.8395166712880964,1.0,-0.4656059850138236
ENSG00000130764,0.8147826791370715,1.0,-0.07281232321989797
ENSG00000116198,0.8581385472336279,1.0,-0.1014222804310213
ENSG00000169598,0.8040554837203795,1.0,-0.3461920023631863
ENSG00000198912,0.3827416828810043,1.0,0.2648155971937426
ENSG00000196581,0.6415871412505257,1.0,-0.3190803015230234
ENSG00000131697,0.39430950279844873,1.0,0.255218815136748
ENSG00000069424,0.9461611595808713,1.0,-0.20143129144709146
ENSG00000116254,0.044369086474859216,1.0,1.006560624685321
ENSG00000116251,0.799085498507075,1.0,-0.06668706562538346
ENSG00000158286,0.4994741872441912,1.0,0.15815865929517173
ENSG00000116237,0.502667833141549,1.0,0.1619499788456011
ENSG00000158292,0.7999674741004594,1.0,-0.10994150156356088
ENSG00000097021,0.538323622954414,1.0,0.13020445806710088
ENSG00000069812,0.2938119908882556,1.0,-0.13179127094896892
ENSG00000187017,0.6317762900060894,1.0,0.02508156394138991
ENSG00000215788,0.6381654484505052,1.0,0.029209711483642202
ENSG00000171680,0.741941662484775,1.0,-0.05707723860621513
ENSG00000162408,0.7241676637251679,1.0,-0.005880099331273662
ENSG00000173662,0.26641158334608633,1.0,0.4243792841415939
ENSG00000204859,0.8396675962987519,1.0,-0.0894089417457456
ENSG00000162413,0.19362138793150416,1.0,0.47474786526198226
ENSG00000116273,0.4429946201021099,1.0,0.2102762335789224
ENSG00000041988,0.6082937515743922,1.0,0.0785423055369042
ENSG00000007923,0.876734850090591,1.0,-0.11715582788268968
ENSG00000171735,0.9043175323472701,1.0,-0.13590043494511028
ENSG00000049245,0.2893048129464615,1.0,0.36041649114642965
ENSG00000049246,0.0029068193719524135,1.0,1.319171917465187
ENSG00000049247,0.004824357136944302,1.0,1.392412398509571
ENSG00000049249,0.15011037739934177,1.0,1.0383631990273618
ENSG00000116288,0.908580525808412,1.0,-0.1380430125454475
ENSG00000116285,0.80305192235399,1.0,-0.13312240067758752
ENSG00000162426,0.16128979717035924,1.0,0.5634894080174252
ENSG00000142599,0.7275981022258547,1.0,-0.012163902298344539
ENSG00000074800,0.5504119882409613,1.0,0.13528614618424142
ENSG00000142583,0.6641011801358123,1.0,-0.9093033279772803
ENSG00000180758,0.4511451575200405,1.0,0.20788797016904967
ENSG00000049239,0.40900743593960975,1.0,0.24365327749546997
ENSG00000171621,0.9335577018897798,1.0,-0.2979638496104345
ENSG00000171612,0.9336658226598077,1.0,-0.26439469186333264
ENSG00000188807,0.37201488426439816,1.0,0.27780752186898905
ENSG00000171608,0.9497299614405055,1.0,-0.2788343635627877
ENSG00000171603,0.8943327776995386,1.0,-0.29258255765422414
ENSG00000178585,0.7756615341984909,1.0,-0.07204531421635432
ENSG00000162441,0.5299543263092179,1.0,0.13986256569083058
ENSG00000173614,0.8052056152047872,1.0,-0.06479308713415698
ENSG00000162444,0.43080037040363034,1.0,0.21892699104271954
ENSG00000130939,0.9490111361979474,1.0,-0.16416635123549825
ENSG00000054523,0.5308600790698405,1.0,0.13441363642856266
ENSG00000142657,0.27364663832348074,1.0,0.37923643177159855
ENSG00000175279,0.8026250753818789,1.0,-0.06848287909697647
ENSG00000241563,0.9114697979857123,1.0,-0.1827894638094205
ENSG00000160049,0.8172323825849835,1.0,-0.07311350226067445
ENSG00000142655,0.4407200831404824,1.0,0.21344532330042462
ENSG00000130940,0.8661418214770215,1.0,-0.1626039470147669
ENSG00000175262,0.14650975597359966,1.0,0.9348069913166704
ENSG00000120948,0.5912141788071099,1.0,0.08824675749586679
ENSG00000009724,0.275672949352722,1.0,0.3931161798023995
ENSG00000116649,0.7635390741049607,1.0,-0.03498743438556841
ENSG00000171824,0.8110603572415327,1.0,-0.06997029073349526
ENSG00000171819,0.46140491677408924,1.0,-0.15353971287376142
ENSG00000198793,0.5372951782349024,1.0,0.1316119034174911
ENSG00000120942,0.9039758876586698,1.0,-0.2706773738464038
ENSG00000116661,0.5478423236880552,1.0,0.1090937630794497
ENSG00000132879,0.6741872336678882,1.0,0.024571786828786135
ENSG00000116663,0.9886949740001276,1.0,-0.19456354412008764
ENSG00000116670,0.7628755528534884,1.0,-0.37554283250613085
ENSG00000162490,0.4461473512061003,1.0,-0.22887092922685487
ENSG00000177674,0.31725918539340603,1.0,0.3384472073819748
ENSG00000177000,0.9392881206568565,1.0,-0.15804645309591864
ENSG00000011021,0.840578907591146,1.0,-0.08867691503200116
ENSG00000175206,0.10399126480105234,1.0,1.1408953416072523
ENSG00000120937,0.04162641466645509,1.0,2.0260665582634383
ENSG00000116685,0.5630409847370047,1.0,0.11515872507236923
ENSG00000083444,0.8848073855423898,1.0,-0.11925294694305028
ENSG00000116688,0.5360963046841615,1.0,0.12618341796973498
ENSG00000116691,0.43458886754588016,1.0,0.21909477973878225
ENSG00000120949,0.6700653803438136,1.0,-0.1899323863918167
ENSG00000028137,0.9933074810397613,1.0,-0.24096350633075436
ENSG00000048707,0.9692340397705267,1.0,-0.17965455937703845
ENSG00000162496,0.804109839339093,1.0,-0.3935434533734864
ENSG00000179172,0.6736522932907355,1.0,-0.029046614683955575
ENSG00000162494,0.2342438771022523,1.0,0.519552288099352
ENSG00000162493,0.5091813526923075,1.0,0.11824512999835461
ENSG00000116731,0.7769625954586987,1.0,-0.04199827150703361
ENSG00000189337,0.46745586244260456,1.0,0.1879058841610546
ENSG00000171729,0.7473884124716077,1.0,-0.05144621986139071
ENSG00000142621,0.09047722190388105,1.0,0.9390372503891237
ENSG00000142634,0.9025139557044827,1.0,-0.322323713424255
ENSG00000162438,0.39249909696045776,1.0,0.08783416736230888
ENSG00000142615,0.3443679254705713,1.0,0.03731499821253144
ENSG00000215704,0.5500421258704461,1.0,-0.0356040323698352
ENSG00000132906,0.9227722003470769,1.0,-0.15715457156472182
ENSG00000116771,0.8379203284763532,1.0,-0.6235127579304389
ENSG00000116138,0.9117040992815512,1.0,-0.26464851995210814
ENSG00000197312,0.33280380177796337,1.0,0.31164626392534345
ENSG00000116786,0.5660323229566826,1.0,0.11078858478126268
ENSG00000162461,0.6889887539372644,1.0,-0.528907061408399
ENSG00000162458,0.8280822185590739,1.0,-0.4301454649082098
ENSG00000233954,0.7554444949282142,1.0,-0.03408330168209391
ENSG00000179743,0.4217714211611847,1.0,0.23065691378087905
ENSG00000065526,0.6448297563581122,1.0,0.05209397532188776
ENSG00000116809,0.9875168096199828,1.0,-0.1939542510179174
ENSG00000183888,0.043819289754981644,1.0,2.0311525606967664
ENSG00000173641,0.8570604633738794,1.0,-0.21047997027342424
ENSG00000186510,0.008429394554836735,1.0,1.7219302671424292
ENSG00000184908,0.36879511924106023,1.0,0.13386290818368743
ENSG00000185519,0.35417926939922745,1.0,0.18109062689115826
ENSG00000142627,0.850680968757982,1.0,-0.1442380142483776
ENSG00000142632,0.7136613094933565,1.0,-0.4554908639406774
ENSG00000132881,0.5626556790013967,1.0,0.11314504643497704
ENSG00000037637,0.8403664392593702,1.0,-0.09032248846949291
ENSG00000055070,0.6258466722048677,1.0,0.06961959620830101
ENSG00000187144,0.5768904621770871,1.0,0.10344331066752782
ENSG00000157191,0.8598239806977602,1.0,-0.10510585438101037
ENSG00000219481,0.6735246730259933,1.0,-0.4642257779722748
ENSG00000215908,0.736890702341351,1.0,-0.013794597355008383
ENSG00000058453,0.8766420497018589,1.0,-0.2899626586501048
ENSG00000117122,0.9614613373860038,1.0,-0.40418986891679315
ENSG00000159363,0.8700393176644085,1.0,-0.30813056705073566
ENSG00000117118,0.7207194499882809,1.0,-0.004311800900240451
ENSG00000117115,0.7200830032596639,1.0,-0.11332888169918899
ENSG00000142623,0.3284474774478483,1.0,-1.2172022034019712
ENSG00000159339,0.7778975339248925,1.0,-1.4958170276153402
ENSG00000179051,0.7493707678911378,1.0,-0.02526788121855218
ENSG00000074964,0.7446119466739914,1.0,-0.04519795555826753
ENSG00000117154,0.1627657551387885,1.0,0.7179528999184697
ENSG00000159423,0.5530236638765658,1.0,0.10691059599253523
ENSG00000169991,0.5030132039428583,1.0,-0.7363771359587102
ENSG00000127481,0.6807103779501844,1.0,0.016136409504934553
ENSG00000127463,0.9373746093608384,1.0,-0.15578250285356135
ENSG00000053372,0.6451500234958761,1.0,0.05064571413237504
ENSG00000162482,0.3540593100941022,1.0,0.31005945141787594
