,p_value,q_value,log2_fold_change
ENSG00000187634,0.2359540716616838,1.0,0.4248932550367357
ENSG00000188976,0.7122646896435592,1.0,0.0029856010301178492
ENSG00000187961,0.5020959411979558,1.0,0.16260534935602464
ENSG00000187583,0.6158505660806729,1.0,0.001615497372812128
ENSG00000187642,0.623128489386901,1.0,-0.03233401751159427
ENSG00000188290,0.4136567735957542,1.0,0.24172320400737654
ENSG00000187608,0.5795341561670219,1.0,0.053494781996102116
ENSG00000188157,0.7613564534454099,1.0,-0.046557328002934585
ENSG00000131591,0.8684783895217817,1.0,-0.2971565926653811
ENSG00000162571,0.21861007230515422,1.0,0.5977680016136344
ENSG00000186891,0.4637061679187997,1.0,0.08701964830106272
ENSG00000186827,0.5058297232312162,1.0,0.13845711824286905
ENSG00000078808,0.9214376960105298,1.0,-0.15318630955746987
ENSG00000176022,0.4962717063108614,1.0,0.16631103482327594
ENSG00000160087,0.7988935589509849,1.0,-0.061619411545621096
ENSG00000162572,0.33488208072315356,1.0,0.31515068912434524
ENSG00000131584,0.7753869291156343,1.0,-0.052759362454016044
ENSG00000169972,0.6400054931821938,1.0,0.05450238174471993
ENSG00000127054,0.8208950620091159,1.0,-0.06511343930552128
ENSG00000224051,0.6444282908996793,1.0,0.0506710304745562
ENSG00000169962,0.5121541704217544,1.0,-0.6753784504463843
ENSG00000107404,0.528078976030685,1.0,0.14470310590420468
ENSG00000162576,0.5163396448216515,1.0,-0.6747968149887758
ENSG00000175756,0.929617682590355,1.0,-0.15015137900225056
ENSG00000221978,0.7853437119911751,1.0,-0.06591235189815091
ENSG00000242485,0.531216046425072,1.0,0.1376017238230253
ENSG00000179403,0.9817954941962619,1.0,-0.24899726713313625
ENSG00000215915,0.5648283421199443,1.0,-0.6558266435019393
ENSG00000160072,0.9200850638419013,1.0,-0.14065999411800842
ENSG00000197785,0.846158355908764,1.0,-0.09407678381095544
ENSG00000205090,0.6517544354596042,1.0,0.028514738037535917
ENSG00000160075,0.6337941624737092,1.0,0.057894371018989775
ENSG00000197530,0.9563069061803811,1.0,-0.17331217285073522
ENSG00000189409,0.7533096912586487,1.0,-0.10793173929209258
ENSG00000248333,0.8314219269453592,1.0,-0.08222151737577252
ENSG00000189339,0.23082415708586218,1.0,0.43472567346655305
ENSG00000215914,0.4684207067945839,1.0,0.18104116023709357
ENSG00000008128,0.9248572753589621,1.0,-0.14923218495199433
ENSG00000215790,0.9555999420223493,1.0,-0.17073658754269544
ENSG00000008130,0.8852694748574661,1.0,-0.11920023211371668
ENSG00000078369,0.6503972799785888,1.0,0.038445856097326744
ENSG00000169885,0.4435779320322188,1.0,0.204250438239495
ENSG00000178821,0.3623572190595696,1.0,0.3004857539000933
ENSG00000187730,0.6064373145643768,1.0,-0.34671539568944715
ENSG00000067606,0.7249085414562689,1.0,-0.026009985504124377
ENSG00000162585,0.9244915249393066,1.0,-0.14826733515321
ENSG00000157933,0.6270299766231094,1.0,0.06350616233464451
ENSG00000116151,0.8015055517085928,1.0,-0.06829614159635272
ENSG00000157916,0.731179702885081,1.0,-0.019442228323792464
ENSG00000157911,0.9081773288295906,1.0,-0.13717694889543305
ENSG00000149527,0.5848224806680915,1.0,-0.7300348506405304
ENSG00000157881,0.8711217251284903,1.0,-0.11125481387706306
ENSG00000197921,0.0008283378008995525,1.0,3.0871780441087178
ENSG00000157873,0.5658032727692934,1.0,0.10892054665453871
ENSG00000157870,0.8616322386424201,1.0,-0.11104454824188988
ENSG00000142606,0.47495557988368237,1.0,0.18517864046875598
ENSG00000215912,0.5729555382747925,1.0,0.08651429684018906
ENSG00000142611,0.3491334065724946,1.0,0.30591403303427706
ENSG00000130762,0.4108454229437541,1.0,0.23785026185651253
ENSG00000162591,0.7100691533925647,1.0,-0.03140519618067061
ENSG00000158109,0.823463854659662,1.0,-0.07326877266179979
ENSG00000116213,0.8043767871505554,1.0,-0.06419504402292459
ENSG00000078900,0.45545758789830554,1.0,0.20039483993804635
ENSG00000162592,0.8166808302782008,1.0,-0.3741111880496103
ENSG00000235169,0.40071764800420157,1.0,0.255954612158112
ENSG00000130764,0.7809409635153093,1.0,-0.048056230361713435
ENSG00000116198,0.5162558848797616,1.0,0.1504598366557301
ENSG00000169598,0.9147995381202336,1.0,-0.26367468264896765
ENSG00000198912,0.2158195782064658,1.0,0.4458013712982015
ENSG00000196581,0.44784555637599843,1.0,0.04878582730227529
ENSG00000131697,0.9318326435186824,1.0,-0.1554582313028541
ENSG00000069424,0.5005617605899192,1.0,0.1590839430120016
ENSG00000116254,0.4054971398166479,1.0,0.2451060048448972
ENSG00000116251,0.8767501469999951,1.0,-0.11358099395596509
ENSG00000158286,0.6577494386819447,1.0,0.016989262698662622
ENSG00000116237,0.828759588492817,1.0,-0.08048871081323218
ENSG00000158292,0.4112163422011634,1.0,0.24693593937606537
ENSG00000097021,0.5932070925375791,1.0,0.08659357666680294
ENSG00000069812,1.0,1.0,-27.363937525674913
ENSG00000187017,0.8902329288728682,1.0,-0.3984456197895086
ENSG00000215788,0.5677157890610591,1.0,0.08912439026045246
ENSG00000171680,0.5704707518011908,1.0,0.0894620670691536
ENSG00000162408,0.6503379726571821,1.0,0.047965514796493414
ENSG00000173662,0.643211537126019,1.0,-0.5448162349516386
ENSG00000204859,0.6011314491634734,1.0,0.08528010129051741
ENSG00000162413,0.24647282627905256,1.0,0.4070575651804478
ENSG00000116273,0.758602379404373,1.0,-0.03193781619168909
ENSG00000041988,0.8179737242644459,1.0,-0.07401080920770285
ENSG00000007923,0.6832827754872638,1.0,0.021706342524814737
ENSG00000171735,0.9326632851352887,1.0,-0.25132454290514317
ENSG00000049245,0.6610944878699035,1.0,0.04067854086616017
ENSG00000049246,0.5911740413075023,1.0,0.07852533431662861
ENSG00000049247,0.40413952554234245,1.0,0.25013877376655835
ENSG00000049249,1.0,1.0,-27.74040232318667
ENSG00000116288,0.8885918940525598,1.0,-0.12245376747762377
ENSG00000116285,0.4802579726365921,1.0,0.1669848164382806
ENSG00000162426,0.6237408573097484,1.0,0.04957741395725384
ENSG00000142599,0.8768215345260714,1.0,-0.1217586401164647
ENSG00000074800,0.9670974168517912,1.0,-0.22913802564129782
ENSG00000142583,0.11276156195542626,1.0,0.7879547826185046
ENSG00000180758,0.5945933851705448,1.0,0.0761475084979188
ENSG00000049239,0.8110597397312415,1.0,-0.06858142514117323
ENSG00000171621,0.8870501052066244,1.0,-0.335299666101393
ENSG00000171612,0.9480675038939992,1.0,-0.17739456127321634
ENSG00000188807,0.508109353062397,1.0,0.15781624496528765
ENSG00000171608,0.49500856709136565,1.0,0.16736655280301427
ENSG00000171603,0.5353553340908651,1.0,0.12987386652554958
ENSG00000178585,0.6647083800339951,1.0,0.020180754262652045
ENSG00000162441,0.5951754163500813,1.0,0.0887870216291053
ENSG00000173614,0.4894567990754109,1.0,0.17271191172289008
ENSG00000162444,0.27468045943338276,1.0,0.4189440992985243
ENSG00000130939,0.9492964095516214,1.0,-0.1673922164512735
ENSG00000054523,0.667445856564917,1.0,0.029205105990066423
ENSG00000142657,0.9345806202218091,1.0,-0.20148669397749663
ENSG00000175279,0.6870326372241153,1.0,-0.45190295595407837
ENSG00000241563,0.45123932074492223,1.0,0.20507313485364695
ENSG00000160049,0.7148631277985541,1.0,-0.00015044117459420443
ENSG00000142655,0.7247297821593988,1.0,-0.0074575286846394325
ENSG00000130940,0.5548452739446067,1.0,0.10443423540090728
ENSG00000175262,0.6409439620095638,1.0,-1.117097340792209
ENSG00000120948,0.8786710128930447,1.0,-0.11449973913334327
ENSG00000009724,0.9826807429936057,1.0,-0.23370316657447193
ENSG00000116649,0.5898420461964311,1.0,0.09180145077108261
ENSG00000171824,0.6571390282312096,1.0,0.04192449681185153
ENSG00000171819,0.6332882495411644,1.0,-0.6896771447408935
ENSG00000198793,0.6381840188184683,1.0,0.05429051578747439
ENSG00000120942,0.5064507302056981,1.0,0.1578854792188219
ENSG00000116661,0.4895371835967953,1.0,0.1640914715515322
ENSG00000132879,0.7248567569319173,1.0,-0.011539652787082754
ENSG00000116663,0.32005926902129894,1.0,0.3271099956672467
ENSG00000116670,0.6686618806725844,1.0,0.03438595973185036
ENSG00000162490,0.49421263426538115,1.0,-0.4007937001216909
ENSG00000177674,0.9541533018558168,1.0,-0.1943600155300799
ENSG00000177000,0.6033355399970431,1.0,0.08538574324251169
ENSG00000011021,0.6564676989416991,1.0,0.03950457861074766
ENSG00000175206,0.1707080544308465,1.0,0.8013817326185279
ENSG00000120937,0.6023443985436836,1.0,-1.7416384484172514
