,p_value,q_value,log2_fold_change
ENSG00000187634,0.8776141849676095,1.0,-0.12030018788774337
ENSG00000188976,0.741609592589107,1.0,-0.019565332282485547
ENSG00000187961,0.8370471956974062,1.0,-0.08780360301281329
ENSG00000187583,0.7353273946938368,1.0,-0.6918380523778411
ENSG00000187642,0.5399183483347552,1.0,0.0660506404586851
ENSG00000188290,0.7154864766413164,1.0,-0.5607675761935189
ENSG00000187608,0.7071191824084604,1.0,-0.0769816360951102
ENSG00000188157,0.49342566484085865,1.0,0.16799649464222124
ENSG00000131591,0.7171437092532537,1.0,-0.0015894420663363276
ENSG00000162571,0.49371561100934114,1.0,-0.4501937615425327
ENSG00000186891,0.6468136711342876,1.0,-0.20312518111110814
ENSG00000186827,0.6058532933629815,1.0,-0.7457054669602076
ENSG00000078808,0.5608621336075053,1.0,0.10903823978480381
ENSG00000176022,0.8861553406706899,1.0,-0.122114418047162
ENSG00000160087,0.9466794940493892,1.0,-0.16264635374156994
ENSG00000162572,0.6270032286354701,1.0,0.05996730386608926
ENSG00000131584,0.4876380849709633,1.0,0.17469005158753634
ENSG00000169972,0.9816800184978258,1.0,-0.21572935900829965
ENSG00000127054,0.5850863969338583,1.0,0.09770528843373837
ENSG00000224051,0.5933708546615952,1.0,0.08998862316781449
ENSG00000169962,0.9027644520994986,1.0,-0.16702938953747584
ENSG00000107404,0.6693417988449327,1.0,0.033391237766185015
ENSG00000162576,0.8996598357971569,1.0,-0.3264579525875577
ENSG00000175756,0.6839464937882197,1.0,0.0229224231891503
ENSG00000221978,0.6489869127127849,1.0,0.053277532538742955
ENSG00000242485,0.6278234191560773,1.0,0.0637713768735909
ENSG00000179403,0.6702321579191485,1.0,0.009425387145334741
ENSG00000215915,0.07032912851096106,1.0,-1.6377487191151205
ENSG00000160072,0.5703268668796789,1.0,0.1087478492461321
ENSG00000197785,0.6225269008718294,1.0,0.06865779182972206
ENSG00000205090,0.8624344545193591,1.0,-0.36263658311257807
ENSG00000160075,0.7113265799247092,1.0,0.0026224180639138014
ENSG00000197530,0.7642266275071282,1.0,-0.033379188506296446
ENSG00000189409,0.12419638001038694,1.0,-1.6966261697846887
ENSG00000248333,0.5336736549323867,1.0,0.13631175030471085
ENSG00000189339,0.4282995929321278,1.0,0.2272809559798517
ENSG00000215914,0.31730301112579534,1.0,-1.1298032736897066
ENSG00000008128,0.4817783554573203,1.0,0.178711515601532
ENSG00000215790,0.9233338549658227,1.0,-0.14838467895735144
ENSG00000008130,0.792797930283995,1.0,-0.05877318889530041
ENSG00000078369,0.5681960458088134,1.0,0.10491162482924343
ENSG00000169885,0.491191182117467,1.0,0.15064464950758943
ENSG00000178821,0.5731040920410888,1.0,0.036420945878969845
ENSG00000187730,0.3318914305833996,1.0,0.2645013541557764
ENSG00000067606,0.25648901195186874,1.0,0.41327919797372936
ENSG00000162585,0.751001597208435,1.0,-0.025504285818208478
ENSG00000157933,0.8089589702407294,1.0,-0.35005914149056144
ENSG00000116151,0.6790750397803073,1.0,0.021832118746122856
ENSG00000157916,0.6753744047418464,1.0,0.027070275589964592
ENSG00000157911,0.6243829081826745,1.0,0.0649583333557685
ENSG00000149527,0.4581072296558838,1.0,0.19316556481284963
ENSG00000157881,0.4321760867146412,1.0,0.22066684324109145
ENSG00000197921,0.3380294041134347,1.0,0.0487729598920152
ENSG00000157873,0.9215054556664349,1.0,-0.17680199987061165
ENSG00000157870,0.929458611178298,1.0,-0.15837223297901692
ENSG00000142606,0.9015112577863015,1.0,-0.13963936779887526
ENSG00000215912,0.41175323456839025,1.0,0.2441643802321055
ENSG00000142611,0.44147143330117544,1.0,0.20997070105215135
ENSG00000130762,0.5789046111435215,1.0,0.057438906105681566
ENSG00000162591,0.7633701248386696,1.0,-0.07797029672214582
ENSG00000158109,0.6313871613042801,1.0,0.06156652981620455
ENSG00000116213,0.584646615326724,1.0,0.09649092384717767
ENSG00000078900,0.6034515478354291,1.0,-0.6165494715534611
ENSG00000162592,0.7765708779738835,1.0,-0.4071009689326239
ENSG00000235169,0.7347045482638206,1.0,-0.0743045510282056
ENSG00000130764,0.8857500195206189,1.0,-0.12154358962238568
ENSG00000116198,0.47317294321976267,1.0,0.18725036502127432
ENSG00000169598,0.48966443789071107,1.0,0.17240054203244876
ENSG00000198912,0.908978182347024,1.0,-0.13740917681433568
ENSG00000196581,0.19485343244873918,1.0,0.6377129534934324
ENSG00000131697,0.8915400623999806,1.0,-0.12710653920994805
ENSG00000069424,0.44593260021361414,1.0,0.20739307301903606
ENSG00000116254,0.4434412885444586,1.0,0.1981389008953435
ENSG00000116251,0.6277840209775295,1.0,0.06067531699088933
ENSG00000158286,0.5819451367821548,1.0,0.0841240447357034
ENSG00000116237,0.659275567602228,1.0,0.03702945135288527
ENSG00000158292,0.7433497786027105,1.0,-0.06367119888170564
ENSG00000097021,0.2715363618100483,1.0,0.3850449997503819
ENSG00000069812,0.49934203680505257,1.0,-0.9696062278955877
ENSG00000187017,0.8820069583349878,1.0,-0.4053806652383445
ENSG00000215788,0.9184068137551242,1.0,-0.3424148684950928
ENSG00000171680,0.682264703997716,1.0,-0.5533561193065665
ENSG00000162408,0.7561239383072982,1.0,-0.029482121554504238
ENSG00000173662,0.09287003357630466,1.0,1.082599028863206
ENSG00000204859,0.5276154321310871,1.0,0.1413620557805771
ENSG00000162413,0.8633769104685642,1.0,-0.10332649689189546
ENSG00000116273,0.5599481905910192,1.0,0.11603028338316447
ENSG00000041988,0.3587245003607655,1.0,0.28919128285017115
ENSG00000007923,0.40210730859722993,1.0,0.24742722777119763
ENSG00000171735,0.6134087417355774,1.0,0.07447910263165256
ENSG00000049245,0.5455166896431647,1.0,0.1267215196043967
ENSG00000049246,0.645529291711583,1.0,-0.5690036102659399
ENSG00000049247,0.6744455645865655,1.0,-0.6882801901720114
ENSG00000049249,0.2578984438255164,1.0,0.38770432440463304
ENSG00000116288,0.6922275822598476,1.0,0.014996198949647727
ENSG00000116285,0.15094857248084234,1.0,0.6085068084999679
ENSG00000162426,0.44674844737827396,1.0,0.20887667651579292
ENSG00000142599,0.2640496609576328,1.0,0.38704972964686907
ENSG00000074800,0.3144563748213358,1.0,0.3119751418965509
ENSG00000142583,0.4253730992255543,1.0,-1.3011356846693782
ENSG00000180758,0.6097561827763467,1.0,-0.589849380965945
ENSG00000049239,0.6804160025104731,1.0,0.02846899762364974
ENSG00000171621,0.8140481714577991,1.0,-0.099559982742299
ENSG00000171612,0.7510975731783529,1.0,-0.03311375103031609
ENSG00000188807,0.9341711053888818,1.0,-0.1585891342168581
ENSG00000171608,0.5448692701373219,1.0,0.1216872128900942
