,p_value,q_value,log2_fold_change
ENSG00000187634,0.9723010376675201,1.0,-0.18852432895421065
ENSG00000188976,0.7812938407832292,1.0,-0.04867390158957825
ENSG00000187961,0.9272149641233811,1.0,-0.1513372768343497
ENSG00000187583,0.9452261277052716,1.0,-0.3408602748786407
ENSG00000187642,0.8436461816761632,1.0,-0.28225837316808194
ENSG00000188290,0.52692165243977,1.0,0.12851877804370532
ENSG00000187608,0.6202493498757837,1.0,0.010919586574492851
ENSG00000188157,0.4857681510309857,1.0,0.1828064020979877
ENSG00000131591,0.9676713207132276,1.0,-0.17876422985484336
ENSG00000162571,0.38343535675937523,1.0,-0.035722608971638474
ENSG00000186891,0.708595085216123,1.0,-1.231030923445909
ENSG00000186827,0.7100682362135909,1.0,-0.0645861018522674
ENSG00000078808,0.7181695936368757,1.0,0.0010836036971993389
ENSG00000176022,0.8707418809697048,1.0,-0.1112636637008208
ENSG00000160087,0.6445533359009142,1.0,0.04981128205655803
ENSG00000162572,0.24131686356845164,1.0,0.4238087903600058
ENSG00000131584,0.7808860462805244,1.0,-0.050394586961629836
ENSG00000169972,0.606297572338153,1.0,0.07999385713912796
ENSG00000127054,0.7060193360149504,1.0,0.014593345082224624
ENSG00000224051,0.6548318222104815,1.0,0.04245073626031732
ENSG00000169962,0.5024167725689394,1.0,0.1584793097908329
ENSG00000107404,0.7875316230364889,1.0,-0.04908260513292376
ENSG00000162576,0.7257928445252488,1.0,-0.04940425305146978
ENSG00000175756,0.735279805433591,1.0,-0.017382951163217534
ENSG00000221978,0.9385329114758176,1.0,-0.14044051363864685
ENSG00000242485,0.3980329983730807,1.0,0.25115664067661403
ENSG00000179403,0.7601764911662113,1.0,-0.06517198983191408
ENSG00000215915,0.6648449000754664,1.0,-0.5563099714350863
ENSG00000160072,0.5812492899240125,1.0,0.09877422172952745
ENSG00000197785,0.9236772404766443,1.0,-0.2569095122648874
ENSG00000205090,0.9496008893997091,1.0,-0.29089939982270124
ENSG00000160075,0.6629359497448792,1.0,0.034969287615285505
ENSG00000197530,0.6337747986676238,1.0,0.059519745990358114
ENSG00000189409,0.691244822414263,1.0,-0.04853492091372615
ENSG00000248333,0.5541400484431409,1.0,0.11473245757628452
ENSG00000189339,0.7321161978279841,1.0,-0.006294534290313544
ENSG00000215914,0.6887424661932818,1.0,-0.03667907748417762
ENSG00000008128,0.855635320781644,1.0,-0.09787221432162103
ENSG00000215790,0.8059009631272739,1.0,-0.3446518527217268
ENSG00000008130,0.9065339459286047,1.0,-0.13909691989131698
ENSG00000078369,0.6442350607822939,1.0,0.04838898112433691
ENSG00000169885,0.8820203060870686,1.0,-0.4719453075063421
ENSG00000178821,0.8934762195783604,1.0,-0.3144411404854838
ENSG00000187730,0.27141734461991673,1.0,0.4217893987512547
ENSG00000067606,0.5284705942582639,1.0,0.1361088428394339
ENSG00000162585,0.651811379102998,1.0,0.045569817809432506
ENSG00000157933,0.7749683842177022,1.0,-0.039998673644609205
ENSG00000116151,0.8408685453556644,1.0,-0.09846504698177563
ENSG00000157916,0.8487413778767522,1.0,-0.08988883547426399
ENSG00000157911,0.8120839797026662,1.0,-0.06828797047761369
ENSG00000149527,0.6983410031228585,1.0,-0.04812693981720489
ENSG00000157881,0.5754703345328259,1.0,0.10416351258820147
ENSG00000197921,0.46695939873740844,1.0,-0.5628951758144167
ENSG00000157873,0.6686089805698563,1.0,0.03249448064952881
ENSG00000157870,0.5720752714003979,1.0,0.10537674120543505
ENSG00000142606,0.5673240296370862,1.0,0.1089917009430715
ENSG00000215912,0.5440395198939679,1.0,0.11378927126364873
ENSG00000142611,0.8506353975736254,1.0,-0.18849873056804436
ENSG00000130762,0.34700605788558114,1.0,0.320581572016598
ENSG00000162591,0.9889403228294713,1.0,-0.2585552694134011
ENSG00000158109,0.5900743076695016,1.0,0.0912262967972473
ENSG00000116213,0.8061711120013718,1.0,-0.06583782246258894
ENSG00000078900,0.9387824139774704,1.0,-0.21205121125137202
ENSG00000162592,0.8999280570948271,1.0,-0.15433185792704004
ENSG00000235169,0.7509496413046648,1.0,-0.08951606797982084
ENSG00000130764,0.5572837859682385,1.0,0.11663877114473441
ENSG00000116198,0.6376895808336834,1.0,0.05545953160857117
ENSG00000169598,0.9175068945499583,1.0,-0.14446616130696768
ENSG00000198912,0.7501554464521621,1.0,-0.025131194405960126
ENSG00000196581,0.11396533033722932,1.0,0.912800440499424
ENSG00000131697,0.5188229666847177,1.0,0.14872127061982093
ENSG00000069424,0.6212583845491852,1.0,0.055323209702047196
ENSG00000116254,0.4017552526121639,1.0,0.25001809519621976
ENSG00000116251,0.885449664754655,1.0,-0.12629374227966078
ENSG00000158286,0.6067717476524133,1.0,0.061982250197616495
ENSG00000116237,0.8807531218003655,1.0,-0.2876377368145157
ENSG00000158292,0.7755704855607088,1.0,-0.08853965763102693
ENSG00000097021,0.6624718036380034,1.0,-0.48092270423062494
ENSG00000069812,0.7936363351998568,1.0,-3.8459143699553393
ENSG00000187017,0.5224399027632939,1.0,-0.7770121809388516
ENSG00000215788,0.9513020305973924,1.0,-0.23011200069570678
ENSG00000171680,0.6509383292966783,1.0,0.02464239108722068
ENSG00000162408,0.930725495176041,1.0,-0.1522371165185745
ENSG00000173662,0.4569526474812867,1.0,-0.0910380852404258
ENSG00000204859,0.6777756383662686,1.0,0.027141688462987576
ENSG00000162413,0.5736980095065743,1.0,0.10773887693437703
ENSG00000116273,0.6727311689629134,1.0,0.028690237909731076
ENSG00000041988,0.7257559678830057,1.0,-0.01032573445576757
ENSG00000007923,0.8055493962162182,1.0,-0.06739442977794881
ENSG00000171735,0.4946603693744005,1.0,0.1687328360238818
ENSG00000049245,0.8236224889526728,1.0,-0.08191588191480537
ENSG00000049246,0.24481272852110703,1.0,0.43626226470903756
ENSG00000049247,0.18790021892409517,1.0,0.5608559530604806
ENSG00000049249,1.0,1.0,-28.33666454447288
ENSG00000116288,0.5360175176776971,1.0,0.137466798085399
ENSG00000116285,0.33283953558931184,1.0,0.33891615786425033
ENSG00000162426,0.9719856768130453,1.0,-0.23300302950546906
ENSG00000142599,0.5048840390956832,1.0,0.1437058623071964
ENSG00000074800,0.48718487627648605,1.0,0.17360772202048458
ENSG00000142583,0.13502207139544017,1.0,0.7254369295118016
ENSG00000180758,0.3894312962273533,1.0,0.2662051603689695
ENSG00000049239,0.6029135645964432,1.0,0.07327310647169295
ENSG00000171621,0.8878174905374779,1.0,-0.33484996676598794
ENSG00000171612,0.7585242256430706,1.0,-0.3992061030915714
ENSG00000188807,0.7158205118575097,1.0,-0.0028073108278692644
ENSG00000171608,0.8543148478593858,1.0,-0.12658100718735157
ENSG00000171603,0.6431246105749768,1.0,0.04387127656736713
ENSG00000178585,0.8224726146896958,1.0,-0.10268969205466456
ENSG00000162441,0.6875195431697458,1.0,0.02002653881675098
ENSG00000173614,0.5823602966258844,1.0,0.09829134591677621
ENSG00000162444,0.20659518266494734,1.0,0.5262955479757783
ENSG00000130939,0.7098669501617936,1.0,0.0039342704120971985
ENSG00000054523,0.7488263526995768,1.0,-0.03472457181617189
ENSG00000142657,0.36610999435004227,1.0,0.2894288115572185
ENSG00000175279,0.5518840260043445,1.0,0.12098460243044691
ENSG00000241563,0.869702380108134,1.0,-0.3613212290107124
ENSG00000160049,0.6340978920255668,1.0,0.05774773686908352
ENSG00000142655,0.5713400229769368,1.0,0.10679784545516768
ENSG00000130940,0.38495649382684144,1.0,0.2668707840556282
ENSG00000175262,0.6516244190938376,1.0,-1.1663416908491484
ENSG00000120948,0.7002688881229924,1.0,0.007854176879185748
ENSG00000009724,0.38173176740421466,1.0,0.27332023800117733
ENSG00000116649,0.6850427299972469,1.0,0.023936950184158447
ENSG00000171824,0.9727188985121344,1.0,-0.1825249975262076
ENSG00000171819,0.8478650017702986,1.0,-1.2134684263171418
ENSG00000198793,0.8206097787642929,1.0,-0.07287702207254612
ENSG00000120942,0.6145412184283492,1.0,0.07256966518165496
ENSG00000116661,0.29676781972996746,1.0,0.37534639460895175
ENSG00000132879,0.8368999021245518,1.0,-0.09345524229543258
ENSG00000116663,0.46278005729986627,1.0,0.19451128486935196
ENSG00000116670,0.818753783178242,1.0,-0.0745320844597961
ENSG00000162490,0.4381597821633853,1.0,-0.20420377173089266
ENSG00000177674,0.6965778995203468,1.0,0.002268575337637457
ENSG00000177000,0.6263880834838589,1.0,0.0673063196267434
ENSG00000011021,0.6676391183341908,1.0,0.036817940647713605
ENSG00000175206,0.6101187256010088,1.0,-0.9133068940171022
ENSG00000120937,0.6617552692000117,1.0,-2.1832912364108306
ENSG00000116685,0.8279674181707524,1.0,-0.0798831771358004
ENSG00000083444,0.34449769924369805,1.0,0.3017208992099623
ENSG00000116688,0.7253564966254559,1.0,-0.01492563490503107
ENSG00000116691,0.5420509816620449,1.0,0.12859723184236846
ENSG00000120949,0.678874815463289,1.0,-0.20320581267880206
ENSG00000028137,0.4864661390507598,1.0,0.17700964401781852
ENSG00000048707,0.6862857333991089,1.0,0.025373077644243992
ENSG00000162496,0.45147625963175997,1.0,0.2036185037850395
