,p_value,q_value,log2_fold_change
ENSG00000187634,0.8015934652063542,1.0,-0.06575379215349174
ENSG00000188976,0.7722800780264969,1.0,-0.04259598326985544
ENSG00000187961,0.48081656646045173,1.0,0.17963487625794533
ENSG00000187583,0.41502601057546895,1.0,0.2332973494982608
ENSG00000187642,0.9710721438788318,1.0,-0.42524207781325546
ENSG00000188290,0.9936034672199945,1.0,-0.2907614305058904
ENSG00000187608,0.42886751516963195,1.0,-1.0423188079341128
ENSG00000188157,0.9636036881971954,1.0,-0.19759892424205358
ENSG00000131591,0.722146741433659,1.0,-0.0060380249300490225
ENSG00000162571,0.4751691651959123,1.0,-0.3798957615305586
ENSG00000186891,0.8454246030367019,1.0,-0.9890483359442557
ENSG00000186827,0.5363028368029861,1.0,0.10599625879710128
ENSG00000078808,0.8197494319489054,1.0,-0.07358651486985651
ENSG00000176022,0.774787580245833,1.0,-0.04264203431371367
ENSG00000160087,0.698146511900593,1.0,0.011776105294477434
ENSG00000162572,0.969515064243593,1.0,-0.19547048670451017
ENSG00000131584,0.9218024805898519,1.0,-0.15358098853879662
ENSG00000169972,0.6774983582755979,1.0,0.027448583205029256
ENSG00000127054,0.6302481283328334,1.0,0.06462379745098895
ENSG00000224051,0.5619004669192017,1.0,0.11195086344495764
ENSG00000169962,0.6046667917639283,1.0,0.07038432033743705
ENSG00000107404,0.6189447799420044,1.0,0.07468036277776856
ENSG00000162576,0.3859346019995688,1.0,0.2666557570873953
ENSG00000175756,0.8896518746842275,1.0,-0.1238552065076083
ENSG00000221978,0.8222711650198827,1.0,-0.09295287538408581
ENSG00000242485,0.9770170970058316,1.0,-0.21692775269932432
ENSG00000179403,0.7146973987663321,1.0,-0.02575990836225424
ENSG00000215915,0.7928398406455384,1.0,-0.09410941082526693
ENSG00000160072,0.9731252699752442,1.0,-0.18161489207416529
ENSG00000197785,0.7643931183640411,1.0,-0.034883284225124836
ENSG00000205090,0.9877857529869613,1.0,-0.24081752736533066
ENSG00000160075,0.8482135379819279,1.0,-0.09444113602834606
ENSG00000197530,0.9252672716768721,1.0,-0.2557910568954054
ENSG00000189409,0.3551126510845174,1.0,0.3103350649793947
ENSG00000248333,0.8782471419618717,1.0,-0.11386492966594204
ENSG00000189339,0.9777968428609483,1.0,-0.1857372406894363
ENSG00000215914,0.6235985552919101,1.0,0.024552922185318786
ENSG00000008128,0.8173284456026112,1.0,-0.3338764736850765
ENSG00000215790,0.22018789098156233,1.0,0.4410183813762007
ENSG00000008130,0.5526614827838039,1.0,0.11798752128281606
ENSG00000078369,0.5473023088768247,1.0,0.12162733761769615
ENSG00000169885,0.8171313970618068,1.0,-0.5392148581528604
ENSG00000178821,0.23496839524444163,1.0,0.4979120678788119
ENSG00000187730,0.8703100919910662,1.0,-0.9023272670279037
ENSG00000067606,0.22376293861876792,1.0,0.4559045899367544
ENSG00000162585,0.7681872828839125,1.0,-0.03690271111192873
ENSG00000157933,0.9060059814270769,1.0,-0.1412850503761667
ENSG00000116151,0.7527266932001618,1.0,-0.03282499654377278
ENSG00000157916,0.7557499363797453,1.0,-0.02724061675641933
ENSG00000157911,0.6544513539165129,1.0,0.044311302953683684
ENSG00000149527,0.691026886240585,1.0,-0.612904635655846
ENSG00000157881,0.4480027807131036,1.0,0.20732909928673476
ENSG00000197921,0.7044730113792164,1.0,-1.9573607008019673
ENSG00000157873,0.9429602845642093,1.0,-0.283286019416179
ENSG00000157870,0.7861791235480777,1.0,-0.054812810014721165
ENSG00000142606,0.8433216106900363,1.0,-0.09805465150273941
ENSG00000215912,0.6295137031348393,1.0,-0.6239761529541377
