,p_value,q_value,log2_fold_change
ENSG00000187634,0.7790347011305622,1.0,-0.04938256662725169
ENSG00000188976,0.9996107970511823,1.0,-0.19999157683424215
ENSG00000187961,0.8670063916638815,1.0,-0.10832082753812877
ENSG00000187583,0.2800871008731403,1.0,0.41774872121510515
ENSG00000187642,0.7455426077747381,1.0,-0.17246655917078682
ENSG00000188290,0.5863178566368368,1.0,0.0710324098739024
ENSG00000187608,0.511683171968381,1.0,-0.9196508362226875
ENSG00000188157,0.48329658839747996,1.0,0.1677296687173595
ENSG00000131591,0.7814508771538871,1.0,-0.04540203648471536
ENSG00000162571,0.28594425741424334,1.0,0.32996156701009827
ENSG00000186891,0.44545598677151593,1.0,0.11777552047967585
ENSG00000186827,0.9477051206333876,1.0,-0.2877669548589008
ENSG00000078808,0.5595729464551091,1.0,0.11145831089381995
ENSG00000176022,0.9287403710128554,1.0,-0.15216693072673274
ENSG00000160087,0.6544123150996242,1.0,0.04590329025358466
ENSG00000162572,0.6155004338916844,1.0,0.06957907132387642
ENSG00000131584,0.4075051084752872,1.0,0.24527863531808267
ENSG00000169972,0.8048857497194238,1.0,-0.06388053745427559
ENSG00000127054,0.8608163887807313,1.0,-0.10785136669148926
ENSG00000224051,0.6762554838867062,1.0,0.02749680939546674
ENSG00000169962,0.3780665927428981,1.0,0.27721339271842693
ENSG00000107404,0.9272839375860936,1.0,-0.14955371453375085
ENSG00000162576,0.47924921998888653,1.0,0.1645959917775436
ENSG00000175756,0.5593668149066409,1.0,0.11686996508337262
ENSG00000221978,0.8943730460214477,1.0,-0.1436139218313168
ENSG00000242485,0.9793289483626669,1.0,-0.21698036657003725
ENSG00000179403,0.27526801392981565,1.0,0.39934419726946097
ENSG00000215915,0.13460779895423697,1.0,0.6188001842122355
ENSG00000160072,0.628131879002292,1.0,0.06042208238157946
ENSG00000197785,0.9276816373252503,1.0,-0.1488167923335452
ENSG00000205090,0.3888304720115258,1.0,0.2667149262407278
ENSG00000160075,0.7806139900935041,1.0,-0.045408269577857416
ENSG00000197530,0.5583305181857922,1.0,0.11844081801962315
ENSG00000189409,0.2801779276108512,1.0,0.41041938901216224
ENSG00000248333,0.9111780027942914,1.0,-0.26731453381770015
ENSG00000189339,0.9198881150587358,1.0,-0.2586140150320049
ENSG00000215914,0.44702969896497463,1.0,0.20430951701576439
ENSG00000008128,0.7864879662184667,1.0,-0.3589332033543238
ENSG00000215790,0.9637634456438062,1.0,-0.17673690643194295
ENSG00000008130,0.9871079413008799,1.0,-0.19744340021083479
ENSG00000078369,0.8807469918177488,1.0,-0.10050267710371366
ENSG00000169885,0.7173246256437277,1.0,-0.6464979263085278
ENSG00000178821,0.6580797031366934,1.0,-0.05924837715495659
ENSG00000187730,0.6226860942482617,1.0,-2.1743477566906857
ENSG00000067606,0.5918744962726806,1.0,0.08123377538400096
ENSG00000162585,0.7346979150429899,1.0,-0.0161314892452247
ENSG00000157933,0.7772493839438664,1.0,-0.04644154518101899
ENSG00000116151,0.8177597333109667,1.0,-0.3489213594413982
ENSG00000157916,0.5878396132184851,1.0,0.0946619384881409
ENSG00000157911,0.5641931678223114,1.0,0.11272278578617266
ENSG00000149527,0.15555119297449088,1.0,0.6084455343747611
ENSG00000157881,0.5692199096802825,1.0,0.1078136764026819
ENSG00000197921,0.8481476373293027,1.0,-3.3568105484003317
ENSG00000157873,0.46026884526016004,1.0,0.20299659090107225
ENSG00000157870,0.6032853732228642,1.0,0.08265689479625787
ENSG00000142606,0.7243676015010823,1.0,-0.011390254139910133
ENSG00000215912,0.2869045343860761,1.0,0.38854431354104446
ENSG00000142611,0.9777896175403024,1.0,-0.3042745134100652
ENSG00000130762,0.6277425723992354,1.0,0.008980059211710105
ENSG00000162591,0.12837141951044537,1.0,0.6415012864106793
ENSG00000158109,0.9859886436775654,1.0,-0.20941033313286112
ENSG00000116213,0.8368376971136855,1.0,-0.085152501163528
ENSG00000078900,0.16095152533671403,1.0,0.5668122188228559
ENSG00000162592,0.5341250985529237,1.0,0.13256549183046193
ENSG00000235169,0.6840980519217511,1.0,-0.028364385458516547
ENSG00000130764,0.898113082390737,1.0,-0.27503280652772377
ENSG00000116198,0.4123327143429858,1.0,0.24013514360572644
ENSG00000169598,0.43260998759871183,1.0,0.22132428931050854
ENSG00000198912,0.8260733194111882,1.0,-0.07861218680723872
ENSG00000196581,0.5700889252099587,1.0,-0.18705947316683422
ENSG00000131697,0.7094131127079516,1.0,0.0033019631462893927
ENSG00000069424,0.3911278384856944,1.0,0.2635142092623754
ENSG00000116254,0.5207955191981216,1.0,-0.966392605766221
ENSG00000116251,0.6948705369964373,1.0,0.00608951891223783
ENSG00000158286,0.25576943610618313,1.0,0.42613485693914294
ENSG00000116237,0.2670573329959613,1.0,0.3836560456320008
ENSG00000158292,0.964660576929558,1.0,-0.3075826096202743
ENSG00000097021,0.5024997429608327,1.0,0.1608423735909108
ENSG00000069812,0.37323371277053546,1.0,-0.2840594078397865
ENSG00000187017,0.9204211946814174,1.0,-0.3714362157831281
ENSG00000215788,0.47923462453599763,1.0,0.1752387145642325
ENSG00000171680,0.4437658622605258,1.0,0.2126192985999666
ENSG00000162408,0.6839825232804493,1.0,0.023005324605861837
ENSG00000173662,0.17735724087931412,1.0,0.7170558397769237
ENSG00000204859,0.9937598068999804,1.0,-0.206512122233876
ENSG00000162413,0.1618887470732213,1.0,0.5233499018318221
ENSG00000116273,0.6968116651500723,1.0,0.011273174059681899
ENSG00000041988,0.7509426927789141,1.0,-0.027834544677851764
ENSG00000007923,0.7795324317558308,1.0,-0.0465954174231434
ENSG00000171735,0.5381244877585689,1.0,0.13292418847181883
ENSG00000049245,0.8587846895305177,1.0,-0.10325782578918155
ENSG00000049246,0.14179633858116655,1.0,0.596545583237261
ENSG00000049247,0.2043136686779871,1.0,0.5312562158496489
ENSG00000049249,0.721826008139935,1.0,-2.77778137251183
ENSG00000116288,0.7164859973095582,1.0,-0.0028265548225964764
ENSG00000116285,0.7238321471272424,1.0,-0.5604614441796856
ENSG00000162426,0.9514946645515545,1.0,-0.21618973930376123
ENSG00000142599,0.6615168352177353,1.0,0.027788603194397996
ENSG00000074800,0.8321187148680582,1.0,-0.32847610445409003
ENSG00000142583,0.06513058073876109,1.0,0.9611074695954579
ENSG00000180758,0.7587981494930013,1.0,-0.05910862578483951
ENSG00000049239,0.32206477340610534,1.0,0.3255413438405779
ENSG00000171621,0.6012422315063889,1.0,0.06919116493087236
ENSG00000171612,0.6364645556151727,1.0,0.05299479450950013
ENSG00000188807,0.9652787131777157,1.0,-0.23180940936286543
ENSG00000171608,0.9215287938383803,1.0,-0.3012238566129138
ENSG00000171603,0.8263461918818931,1.0,-0.08114512846089916
ENSG00000178585,0.6164038370629735,1.0,0.05947604270677476
ENSG00000162441,0.528260173514582,1.0,0.14088411568221312
ENSG00000173614,0.7376551764724308,1.0,-0.016597907590144026
ENSG00000162444,0.6466045941764947,1.0,-0.7239794329075482
ENSG00000130939,0.7653830155584543,1.0,-0.03614496643080098
ENSG00000054523,0.6665073206299684,1.0,0.027073050452469858
ENSG00000142657,0.39451157809771925,1.0,0.259641139301057
ENSG00000175279,0.6992768179259516,1.0,0.007221036974365996
ENSG00000241563,0.49272082440928155,1.0,0.1663147666588299
ENSG00000160049,0.5309744101316792,1.0,0.13803255229312128
ENSG00000142655,0.42547585931240184,1.0,0.22696635502028137
ENSG00000130940,0.4340968779735221,1.0,0.22587985771268265
ENSG00000175262,0.20500188139384282,1.0,0.6590110115718425
ENSG00000120948,0.8170778662796904,1.0,-0.0811608926256703
ENSG00000009724,0.8721811211627518,1.0,-0.14723479675971093
ENSG00000116649,0.9088924111469718,1.0,-0.26819890675396796
ENSG00000171824,0.8351693071497553,1.0,-0.08225314932751694
ENSG00000171819,0.664716834418146,1.0,-0.704683960736307
ENSG00000198793,0.6490846634052032,1.0,0.04769848144515301
ENSG00000120942,0.4188223724368884,1.0,0.2323539345281564
ENSG00000116661,0.35474805696263567,1.0,0.3052098392595585
ENSG00000132879,0.6810831153470145,1.0,0.021614236580657642
ENSG00000116663,0.7090661159372583,1.0,-0.41974114429124076
ENSG00000116670,0.9050488110533401,1.0,-0.13582602099506955
ENSG00000162490,0.21539303209288022,1.0,0.6013761070096044
ENSG00000177674,0.6264849846439974,1.0,0.05645289282634078
ENSG00000177000,0.5412027698413113,1.0,0.12866969692477112
ENSG00000011021,0.4779018811169383,1.0,0.17907865083202354
ENSG00000175206,0.5585670923339416,1.0,-0.6980049743708867
ENSG00000120937,0.4832389574815727,1.0,-0.9040454941903671
ENSG00000116685,0.8319555775546652,1.0,-0.32419869551437475
ENSG00000083444,0.9116183300140558,1.0,-0.14163577779445988
ENSG00000116688,0.6643174641838394,1.0,0.033319394444611516
ENSG00000116691,0.9571045111963108,1.0,-0.23347475068262258
ENSG00000120949,0.6716600862993004,1.0,-0.19347854380273463
ENSG00000028137,0.5572270591114887,1.0,0.10725225514346985
ENSG00000048707,0.5928327036900509,1.0,0.09198339563827797
ENSG00000162496,0.5107503182958794,1.0,0.1489776965572527
ENSG00000179172,0.790889833582062,1.0,-0.5429700059765332
ENSG00000162494,0.4331345724125536,1.0,-0.6493161611743509
ENSG00000162493,0.914788126315515,1.0,-0.31592561435215416
ENSG00000116731,0.8984125272725774,1.0,-0.13181669010793387
ENSG00000189337,0.5638443440299518,1.0,0.10343852144945241
ENSG00000171729,0.39003741323260943,1.0,0.2653886446097216
ENSG00000142621,0.32516439158295346,1.0,0.3400415637530487
ENSG00000142634,0.9120432725864961,1.0,-0.312578958256012
