,p_value,q_value,log2_fold_change
ENSG00000187634,0.6549344661097112,1.0,0.04237805630850917
ENSG00000188976,0.8601884011482622,1.0,-0.3008143622659187
ENSG00000187961,0.7930561711923585,1.0,-0.05677624020119564
ENSG00000187583,0.7533746093760482,1.0,-0.6700769300019612
ENSG00000187642,0.7460226871355029,1.0,-0.7634170424786938
ENSG00000188290,0.7231168482114008,1.0,-0.5525332841809217
ENSG00000187608,0.7676523189325344,1.0,-0.6068763337001345
ENSG00000188157,0.45408738707089047,1.0,-0.7054083348521343
ENSG00000131591,0.6889770369869626,1.0,0.019017600284927553
ENSG00000162571,0.7525468043488399,1.0,-1.6378987489790509
ENSG00000186891,0.6129409714464925,1.0,-1.4193958114938459
ENSG00000186827,0.4984769939545792,1.0,-0.881513683925377
ENSG00000078808,0.947623193286708,1.0,-0.17033269638932225
ENSG00000176022,0.42147884263688556,1.0,-0.6826125684414792
ENSG00000160087,0.8894752636084207,1.0,-0.2831144546455439
ENSG00000162572,0.719650042081435,1.0,-0.4353402088815312
ENSG00000131584,0.5451071697820151,1.0,0.1290504668131254
ENSG00000169972,0.7535528895360076,1.0,-0.3838312648211954
ENSG00000127054,0.9309404476653176,1.0,-0.148714450695214
ENSG00000224051,0.8616177100772561,1.0,-0.10370356116309977
ENSG00000169962,0.3788239244346362,1.0,-0.8334579191525344
ENSG00000107404,0.4515788187557931,1.0,-0.6509889333866867
ENSG00000162576,0.8663129830979497,1.0,-0.3529587304653124
ENSG00000175756,0.8627201603577102,1.0,-0.3001564080895096
ENSG00000221978,0.757966538424426,1.0,-0.3921060365540373
ENSG00000242485,0.9345184691839791,1.0,-0.15696956123525163
ENSG00000179403,0.7806952796993915,1.0,-0.4465079364160738
ENSG00000215915,0.6891673471657788,1.0,-0.007696787407619892
ENSG00000160072,0.6318821070038345,1.0,-0.48194242148344224
ENSG00000197785,0.9218499684963307,1.0,-0.14511435719061594
ENSG00000205090,0.3807605151704887,1.0,0.27496324742141925
ENSG00000160075,0.6013953532632957,1.0,0.08327503576677489
ENSG00000197530,0.5508495424705118,1.0,0.12792019679623584
ENSG00000189409,0.8195731185569166,1.0,-0.5184029530075781
ENSG00000248333,0.943515649181088,1.0,-0.16203157856130715
ENSG00000189339,0.8140064721728903,1.0,-0.06996454442713333
ENSG00000215914,0.8850396035108277,1.0,-0.43042230372514917
ENSG00000008128,0.967238243377749,1.0,-0.17976157170109192
ENSG00000215790,0.9415943661593245,1.0,-0.16108655319753157
ENSG00000008130,0.5239411630565269,1.0,-0.5837435825295412
ENSG00000078369,0.8799220109775929,1.0,-0.12406563313281958
ENSG00000169885,0.5144143807456356,1.0,0.12518249955426308
ENSG00000178821,0.6305962804998714,1.0,-0.027123014379591397
ENSG00000187730,0.2930590725790473,1.0,0.36271914518838444
ENSG00000067606,0.37714593351358694,1.0,0.27655600460522045
ENSG00000162585,0.9035819109720945,1.0,-0.13355956304694075
ENSG00000157933,0.851473351558101,1.0,-0.3134184784940468
ENSG00000116151,0.5595441767385774,1.0,0.11433835522348278
ENSG00000157916,0.8321244803189025,1.0,-0.08716962020836706
ENSG00000157911,0.7827576548426604,1.0,-0.04997898266615329
ENSG00000149527,0.7847479051596951,1.0,-0.5171779717819239
ENSG00000157881,0.9797307766442321,1.0,-0.18724267505578618
ENSG00000197921,0.6099458260859613,1.0,-1.3355561928071709
ENSG00000157873,0.031068444817038517,1.0,0.907646324545504
ENSG00000157870,0.7310989139471321,1.0,-0.015351034600631213
ENSG00000142606,0.8162439419480468,1.0,-0.34868669978807704
ENSG00000215912,0.2734147762725587,1.0,0.4061652280802715
ENSG00000142611,0.27595460739019734,1.0,0.4127621180321194
ENSG00000130762,0.7224665225973615,1.0,-0.08774303071996999
ENSG00000162591,0.6806650890692523,1.0,-0.5630045813488253
ENSG00000158109,0.6313465934036122,1.0,0.06268210746854509
ENSG00000116213,0.8596648185268239,1.0,-0.1023953221123898
ENSG00000078900,0.8971015200212604,1.0,-0.34767950893961513
ENSG00000162592,0.7563289994326342,1.0,-0.42326405675453355
ENSG00000235169,0.5121685320405122,1.0,0.13810933890027105
ENSG00000130764,0.9972652724010781,1.0,-0.2025953639956345
ENSG00000116198,0.830216729007207,1.0,-0.08183309694820537
ENSG00000169598,0.7026593109721434,1.0,-0.42485004465320525
ENSG00000198912,0.8442077622786686,1.0,-0.3151787674484273
ENSG00000196581,0.8485804095900298,1.0,-0.6968861195479119
ENSG00000131697,0.5558188802357426,1.0,0.11870705649421652
ENSG00000069424,0.26708245261926655,1.0,0.4028529567312283
ENSG00000116254,0.5876548603777229,1.0,-0.8726521055387283
ENSG00000116251,0.8456995120509724,1.0,-0.09902545769290487
ENSG00000158286,0.41387795824215357,1.0,0.2417501595580524
ENSG00000116237,0.7837807911202271,1.0,-0.04890891672236004
ENSG00000158292,0.9352772472071278,1.0,-0.22394824804881486
ENSG00000097021,0.5506615604244298,1.0,0.12022691476256972
ENSG00000069812,0.2786317351885633,1.0,0.2578878801419135
ENSG00000187017,0.874771929720168,1.0,-0.4084999233125242
ENSG00000215788,0.3863435311481767,1.0,0.26856705404468806
ENSG00000171680,0.30718330049546433,1.0,0.36373269697795
ENSG00000162408,0.9766198015749583,1.0,-0.18478634167759825
ENSG00000173662,0.5148553321171533,1.0,-0.2348463274379364
ENSG00000204859,0.9910341454856746,1.0,-0.19532538125642976
ENSG00000162413,0.4557985559766257,1.0,0.19884130994080548
ENSG00000116273,0.8983729670778812,1.0,-0.12709015221179837
ENSG00000041988,0.5461663557178753,1.0,0.12507602342012733
ENSG00000007923,0.8363330115232457,1.0,-0.08595925660581753
ENSG00000171735,0.9222727984112677,1.0,-0.14608159446298438
ENSG00000049245,0.8145835594634049,1.0,-0.06859848898460665
ENSG00000049246,0.13492501872121113,1.0,0.6161746278410265
ENSG00000049247,0.6753798672364311,1.0,-0.03911500759144866
ENSG00000049249,0.46250510705002945,1.0,-0.8090927313791678
ENSG00000116288,0.6766724435296457,1.0,0.030678483741086282
ENSG00000116285,0.10263216784267742,1.0,0.7451159795950757
ENSG00000162426,0.6929366286902743,1.0,-0.5184701808640555
ENSG00000142599,0.5495043726220866,1.0,0.11844793583669407
ENSG00000074800,0.7206834866487472,1.0,-0.010345619398891392
ENSG00000142583,0.4703620856002802,1.0,0.146273829817316
ENSG00000180758,0.3417632713427157,1.0,0.31664905500531215
ENSG00000049239,0.9034578521451317,1.0,-0.14331294008758305
ENSG00000171621,0.6085817811948282,1.0,-0.5790518014220386
ENSG00000171612,0.16668705014731863,1.0,0.5264920333523139
ENSG00000188807,0.9719093006902814,1.0,-0.22696456590280029
ENSG00000171608,0.39633761098491416,1.0,0.25731086539472053
ENSG00000171603,0.5675998198327588,1.0,0.11239767485744355
ENSG00000178585,0.6592886258740597,1.0,0.022851068754281997
ENSG00000162441,0.4860389896510754,1.0,0.17560975186184388
ENSG00000173614,0.9532598797255281,1.0,-0.23577959833722972
ENSG00000162444,0.22340634744648866,1.0,0.5004950164066269
ENSG00000130939,0.8724614791349801,1.0,-0.10981116459256698
ENSG00000054523,0.815312777822481,1.0,-0.08793656932786649
ENSG00000142657,0.879538963967182,1.0,-0.35452651217786285
ENSG00000175279,0.3210391038691639,1.0,0.32875502316277316
ENSG00000241563,0.6348657638977949,1.0,-0.570179801592795
ENSG00000160049,0.8734067781797026,1.0,-0.2932372368655417
ENSG00000142655,0.7498491986635918,1.0,-0.02467555131562009
ENSG00000130940,0.26117583113220727,1.0,0.4207641374824372
ENSG00000175262,0.3745454697731703,1.0,-0.011577633238418757
ENSG00000120948,0.9876428877962002,1.0,-0.18054493170183306
ENSG00000009724,0.3891593038845393,1.0,-0.8308974747262208
ENSG00000116649,0.8974622444723588,1.0,-0.2740548602829622
ENSG00000171824,0.9933622466443427,1.0,-0.20879434708652803
ENSG00000171819,0.9391823890479714,1.0,-1.482304599903948
ENSG00000198793,0.2829688019928255,1.0,0.3666137476322897
ENSG00000120942,0.8397254025679861,1.0,-0.08914460922137064
ENSG00000116661,0.6628741413573057,1.0,0.003691119432191781
ENSG00000132879,0.29103339458341265,1.0,0.36168012839393476
ENSG00000116663,0.2703197738868317,1.0,0.3805409615397152
ENSG00000116670,0.9582974727809016,1.0,-0.23198153364590632
ENSG00000162490,0.5885824674642078,1.0,-0.7424852733418074
ENSG00000177674,0.5806356535012123,1.0,0.09447575453214528
ENSG00000177000,0.508261137128155,1.0,0.16049402511203584
ENSG00000011021,0.5496292747155109,1.0,0.12083758153466792
ENSG00000175206,0.040244551204835215,1.0,1.6232925004991097
ENSG00000120937,0.33592051440481413,1.0,-0.20280618018993957
ENSG00000116685,0.6944131394222836,1.0,0.013641500192981158
ENSG00000083444,0.45851977661803967,1.0,0.19778072326223933
ENSG00000116688,0.5241250797364716,1.0,0.14418195445767057
ENSG00000116691,0.6725956531094681,1.0,0.029780467921063706
ENSG00000120949,0.895834455075375,1.0,-0.8048102911135082
ENSG00000028137,0.819447133237562,1.0,-0.10396512385601496
ENSG00000048707,0.39582832499660425,1.0,0.2575065389842791
ENSG00000162496,0.41980242604986834,1.0,0.23585183463633402
ENSG00000179172,0.5350541709675715,1.0,-0.8343742888274227
ENSG00000162494,0.301830714525383,1.0,0.08228923294375276
ENSG00000162493,0.8191825730132342,1.0,-0.2167212625959709
ENSG00000116731,0.9594344275495751,1.0,-0.23195981380948727
ENSG00000189337,0.15108071647079713,1.0,0.5732995396561152
ENSG00000171729,0.48532272325572245,1.0,-0.725639284724183
ENSG00000142621,0.22256412766880243,1.0,0.5501799695557873
ENSG00000142634,0.8256460691268371,1.0,-0.1066995468182162
ENSG00000162438,0.4635567834484271,1.0,-0.08464121596861969
ENSG00000142615,0.3626721632745934,1.0,-0.04261619403954397
ENSG00000215704,0.9812730518822685,1.0,-0.7242586077825729
ENSG00000132906,0.9103343288065413,1.0,-0.2796114366297331
ENSG00000116771,0.013489399830146416,1.0,1.3077425083164202
ENSG00000116138,0.9439518088883337,1.0,-0.1611687899314189
ENSG00000197312,0.7721232638434675,1.0,-0.038901184216250884
ENSG00000116786,0.6475626857428816,1.0,0.05277371900875597
ENSG00000162461,0.9873579839004675,1.0,-0.27018075761972415
ENSG00000162458,0.724463589490868,1.0,-0.042538038000275884
ENSG00000233954,0.9679985159121778,1.0,-0.18904724335086934
ENSG00000179743,0.7814234606376477,1.0,-0.04830929260877434
ENSG00000065526,0.49361821158247815,1.0,0.1712171039584392
ENSG00000116809,0.8830288086739434,1.0,-0.11982678857110844
ENSG00000183888,0.3357875013059194,1.0,-0.0667638995854287
ENSG00000173641,0.46242170788384146,1.0,0.18384360361059635
ENSG00000186510,0.3530349379165225,1.0,0.25980514062476046
ENSG00000184908,0.13792284414250713,1.0,0.8706660761913565
ENSG00000185519,0.037760628797734334,1.0,1.4551509034368943
ENSG00000142627,0.4089603122804693,1.0,0.24646028992314095
ENSG00000142632,0.3748993705262652,1.0,0.27785248257777406
ENSG00000132881,0.1934330719881307,1.0,0.47989001279220533
ENSG00000037637,0.5559698254249588,1.0,0.11757745495779127
ENSG00000055070,0.8647032133485119,1.0,-0.10602339523153002
ENSG00000187144,0.7796996224738917,1.0,-0.04547784182487803
ENSG00000157191,0.9921977866258267,1.0,-0.19728861203574297
ENSG00000219481,0.9875033701911793,1.0,-0.2036197456541744
ENSG00000215908,0.7708317364723206,1.0,-0.371143840903197
ENSG00000058453,0.3909508588553979,1.0,0.2618020548974737
ENSG00000117122,0.14457328663279148,1.0,0.6900701126297413
ENSG00000159363,0.3976199336764278,1.0,0.2535971805632017
ENSG00000117118,0.8373827173223439,1.0,-0.0877710744868686
ENSG00000117115,0.010084256135601865,1.0,1.331617879071551
ENSG00000142623,0.35629898677879274,1.0,-0.1601519105812183
ENSG00000159339,0.08992244216882252,1.0,1.1982112389259274
ENSG00000179051,0.5753490898419091,1.0,0.10537019384148967
ENSG00000074964,0.5006761026211697,1.0,0.15689369025337638
ENSG00000117154,0.18384167548168018,1.0,0.6571829311133597
ENSG00000159423,0.36422088772250444,1.0,0.2940527740752739
ENSG00000169991,0.9742519632085108,1.0,-0.2469409717261227
ENSG00000127481,0.3191287850240001,1.0,-0.7989964921640726
ENSG00000127463,0.9434655063075603,1.0,-0.24348455428937635
ENSG00000053372,0.9548092505359227,1.0,-0.16937350186102296
ENSG00000162482,0.36191202760256797,1.0,0.30039123184530336
ENSG00000053371,0.8312318461380367,1.0,-0.08371179516820518
ENSG00000040487,0.5526327356259053,1.0,0.122539664263078
ENSG00000077549,0.5943398747161485,1.0,0.09547244873866924
ENSG00000173436,0.30005422606980786,1.0,0.3458165920498697
ENSG00000158747,0.1572444643198481,1.0,0.5789346539043232
ENSG00000158748,0.5069626825038743,1.0,-1.113244271700263
ENSG00000162542,0.2391052850262813,1.0,0.4245591277943119
ENSG00000169914,0.4393184255159883,1.0,0.21582303369363706
ENSG00000188257,0.8576646151959698,1.0,-1.1214964616007825
ENSG00000127472,0.29597049552691646,1.0,0.40354128025962305
ENSG00000162543,0.909732596241392,1.0,-0.3624587629301197
ENSG00000162545,0.2825519938844761,1.0,0.3917875875642383
ENSG00000090432,0.5672197530402548,1.0,0.1106018076045154
ENSG00000183114,0.07555436958600874,1.0,1.1468608596939096
ENSG00000158825,0.763789797523624,1.0,-0.11935965763845591
ENSG00000158828,0.7534105948434032,1.0,-0.026726208563691706
ENSG00000244038,0.8771920868024196,1.0,-0.11267746520131829
ENSG00000117245,0.33994501029202906,1.0,0.3252938895156594
ENSG00000189410,0.5067412855351512,1.0,-0.16130292463904225
ENSG00000127483,0.5081211866341898,1.0,0.14345261466991863
ENSG00000075151,0.6147100157661006,1.0,0.07474500667779846
ENSG00000117298,0.5620851209425592,1.0,0.10808181079004578
ENSG00000142794,0.6895517557736519,1.0,-0.5104325278279269
ENSG00000162551,0.8826474152339888,1.0,-0.2590141630224976
ENSG00000076864,0.2932131765205313,1.0,0.3928767548355848
ENSG00000090686,0.999608240499306,1.0,-0.20920636596236747
ENSG00000187942,0.5878628056188001,1.0,0.08545063666214849
ENSG00000142798,0.7227488700733314,1.0,-0.024199263055554535
ENSG00000219073,0.1715010668624905,1.0,0.8886302630663463
ENSG00000142789,0.19662100893917955,1.0,0.697529211390393
ENSG00000070831,0.8428134975210028,1.0,-0.08422891069685896
ENSG00000162552,0.7626696901237096,1.0,-0.20848135987676664
ENSG00000184677,0.859880413315441,1.0,-0.10454270208068088
ENSG00000070886,0.40715513029401096,1.0,-0.6654176427430519
ENSG00000173372,0.7081876963938364,1.0,-0.06826645206844076
ENSG00000159189,0.9708954550529397,1.0,-0.39385136232128265
ENSG00000173369,0.29114302987019974,1.0,0.39756284866895303
ENSG00000264014,0.16012127373216178,1.0,0.9771668707555584
ENSG00000133216,0.17976883692483742,1.0,0.5545819707612188
ENSG00000004487,0.5004181426511369,1.0,0.16774768502727147
ENSG00000169641,0.9789490249355818,1.0,-0.187801564353517
ENSG00000125944,0.46516500361036134,1.0,0.19531649416933233
ENSG00000125945,0.5050982086435475,1.0,-0.6175425098676738
ENSG00000204219,0.43878087420766426,1.0,0.21618221312466787
ENSG00000088280,0.6350804948297559,1.0,0.04629498364720718
ENSG00000007968,0.5832049429994459,1.0,-0.32773180622955106
ENSG00000117318,0.003749134216870694,0.9469902408483131,1.2705046756006624
ENSG00000142676,0.7826783179852644,1.0,-0.34678031529965214
ENSG00000011007,0.6238417702911381,1.0,-0.49048072939826537
ENSG00000057757,0.8780265611547031,1.0,-0.11636403282183433
ENSG00000011009,0.844469438464138,1.0,-0.31255662705803067
ENSG00000117308,0.7559862430475527,1.0,-0.4109771971552152
ENSG00000117305,0.6754714633064531,1.0,0.027904724647777598
ENSG00000179163,0.7096247018669636,1.0,-0.0023421984409312856
ENSG00000189266,0.04736851130204843,1.0,0.7880830569629945
ENSG00000188529,0.5934487458986454,1.0,0.09519107521752154
ENSG00000142661,0.7950111280356588,1.0,-0.41728564460159584
ENSG00000142677,0.47707293297171727,1.0,-0.19496997033096145
ENSG00000185436,0.4837967869773685,1.0,0.13440109383803525
ENSG00000158055,0.3357261731478052,1.0,0.2906163626495117
ENSG00000001460,0.7618284063166154,1.0,-0.03747663686048888
ENSG00000001461,0.9269808957597271,1.0,-0.1638349364340461
ENSG00000117602,0.5482949223826824,1.0,0.11593109149636781
ENSG00000184454,0.7792769791646356,1.0,-2.2740421088693874
ENSG00000133226,0.6729086538723155,1.0,0.0275052615027555
ENSG00000169504,0.2758268273152837,1.0,0.41351965877806285
ENSG00000020633,0.6163722767372359,1.0,-0.6341852627219045
ENSG00000117614,0.7504235067882706,1.0,-0.02616201753239918
ENSG00000187010,0.4639428766892719,1.0,-0.22987251186776475
ENSG00000117616,0.8979432140835355,1.0,-0.1334905691598684
ENSG00000183726,0.922449187299437,1.0,-0.14864868620400423
ENSG00000188672,0.6809013347477386,1.0,0.020765780700164427
ENSG00000204178,0.5273163373993801,1.0,0.13933312253228922
ENSG00000157978,0.4228878678054787,1.0,0.2300844711087141
ENSG00000117643,0.1670431678374119,1.0,0.5466466949255459
ENSG00000117640,0.9587240719964921,1.0,-0.17195854426726936
ENSG00000127423,0.5951620745214459,1.0,0.08885652340635371
ENSG00000182749,0.6402701511262195,1.0,0.04637544068450901
ENSG00000283938,0.5342421515767707,1.0,0.12562325165758823
ENSG00000117632,0.6173231374691418,1.0,0.06594617735202435
ENSG00000158006,0.5813027830437812,1.0,0.09917546009247416
ENSG00000158008,0.24319051805670303,1.0,0.5044079400380147
ENSG00000158014,0.005237219267236386,1.0,2.734796790169376
ENSG00000158022,0.46302992007996213,1.0,-0.12034793233959298
ENSG00000175087,0.5949957413804079,1.0,0.0881724699555998
ENSG00000197245,0.9073972541886832,1.0,-0.6061545885458641
ENSG00000142684,0.6491589480647117,1.0,-0.46915729846342435
ENSG00000142675,0.8039721552568129,1.0,-0.44579399233722466
ENSG00000130695,0.18538738361972565,1.0,0.5160977429326298
ENSG00000142669,0.564298214179651,1.0,0.10490167663662026
ENSG00000158062,0.7457138077562852,1.0,-0.021479591070385134
ENSG00000169442,0.6470527371432767,1.0,-0.0249801849177182
ENSG00000176092,0.5286977762531206,1.0,-0.48759431245964385
ENSG00000176083,0.6592417141698351,1.0,-2.309202971549727
ENSG00000117682,0.9875324083066159,1.0,-0.2100191647206063
ENSG00000198830,0.39755559892456066,1.0,0.2580697867213989
ENSG00000117676,0.215228745989638,1.0,0.4729401237650564
ENSG00000117713,0.9493685021246406,1.0,-0.2380907150571474
ENSG00000060642,0.491316909686827,1.0,0.17138106001569614
ENSG00000204160,0.9683206514255729,1.0,-0.24589554657149174
ENSG00000175793,0.2714562938126619,1.0,0.4381048662644125
