,p_value,q_value,log2_fold_change
ENSG00000187634,0.7759764608924921,1.0,-0.37570339203884323
ENSG00000188976,0.5928626694752231,1.0,0.09199165258042138
ENSG00000187961,0.4769759752788432,1.0,0.18308288863984162
ENSG00000187583,0.8968626899759106,1.0,-0.2917911991929507
ENSG00000187642,0.21307204035310276,1.0,-1.764565176906327
ENSG00000188290,0.8364667345599086,1.0,-0.44440879155609114
ENSG00000187608,0.9545110878838706,1.0,-0.3202346566450107
ENSG00000188157,0.7500544002923131,1.0,-0.02967880434235833
ENSG00000131591,0.9505406823838947,1.0,-0.1669463609542927
ENSG00000162571,0.6564884895248263,1.0,-1.139826920024226
ENSG00000186891,0.5917038361471323,1.0,-1.4656064881472792
ENSG00000186827,0.19868459942334357,1.0,0.5370610392833944
ENSG00000078808,0.6253691230959695,1.0,0.073737350126575
ENSG00000176022,0.8589108373600255,1.0,-0.30361278806391223
ENSG00000160087,0.7714784331498952,1.0,-0.03976442836035661
ENSG00000162572,0.25734293635394245,1.0,0.40400359570707817
ENSG00000131584,0.7561883834881111,1.0,-0.03483776473993088
ENSG00000169972,0.93730479227377,1.0,-0.15789231127642
ENSG00000127054,0.6928639768589158,1.0,0.02277462301418743
ENSG00000224051,0.9727246632861908,1.0,-0.1823609195387578
ENSG00000169962,0.334441697882156,1.0,0.3232187634562162
ENSG00000107404,0.8518369482942318,1.0,-0.09562484852133468
ENSG00000162576,0.6586842269385352,1.0,0.026838223489812022
ENSG00000175756,0.5322585506124484,1.0,0.13597142826795422
ENSG00000221978,0.6010693155745257,1.0,0.07679564922829195
ENSG00000242485,0.41902368851517147,1.0,0.23177886684943252
ENSG00000179403,0.436277024840449,1.0,0.21836708717335684
ENSG00000215915,0.5712015211232949,1.0,0.09377353704921146
ENSG00000160072,0.4904492405021698,1.0,0.17231896486890527
ENSG00000197785,0.9521361172176638,1.0,-0.16617885091059417
ENSG00000205090,0.5734266702935906,1.0,0.09479919627665233
ENSG00000160075,0.5367467197568446,1.0,0.13814692941743575
ENSG00000197530,0.48941901691436795,1.0,0.17389175926900746
ENSG00000189409,0.22309361427363297,1.0,-1.3806084817958382
ENSG00000248333,0.5874422131320202,1.0,0.09603267184518142
ENSG00000189339,0.9478287178150516,1.0,-0.16460484875605894
ENSG00000215914,0.42918412149806795,1.0,-0.948366107169166
ENSG00000008128,0.9836098233798097,1.0,-0.2149024994541061
ENSG00000215790,0.8558487114458829,1.0,-0.10048896311951068
ENSG00000008130,0.7879404686155572,1.0,-0.0522966468473976
ENSG00000078369,0.9172875508055198,1.0,-0.25331922740252727
ENSG00000169885,0.453818663785315,1.0,-0.9813586474985324
ENSG00000178821,0.5016871511718445,1.0,0.12070468384333873
ENSG00000187730,0.07537736901668945,1.0,1.135659365351776
ENSG00000067606,0.5434462016975541,1.0,-0.6374531756347609
ENSG00000162585,0.6123006761126631,1.0,0.07522865649761774
