,p_value,q_value,log2_fold_change
ENSG00000000003,0.15112467694853107,0.2605929686441734,-0.37687591678680554
ENSG00000000419,0.9751992995217007,0.9873296333860612,0.015576536870995677
ENSG00000000457,5.219709902033269e-10,9.610331148428374e-09,-0.76988107330559
ENSG00000000460,3.851358600319515e-08,4.945343651013722e-07,-0.7396845838041695
ENSG00000000938,0.051942019001468276,0.11283015502798162,1.1770064073403437
ENSG00000000971,0.00738586620993313,0.023107010543363574,2.181987404811309
ENSG00000001036,0.32081228203786993,0.4588093078208423,0.22334033162151132
ENSG00000001084,0.09932900069544454,0.18924347216150503,0.685831102369175
ENSG00000001167,0.5436365520125876,0.6667874211320399,-0.09388028643816898
ENSG00000001460,0.0134021141390571,0.03770732106883339,0.7474134712267269
ENSG00000001461,0.9872372061292536,0.9933137140435307,0.05276034640670229
ENSG00000001497,0.2267982815444324,0.3543648802689941,-0.14834757647527377
ENSG00000001561,3.5443428245499057e-12,9.278204986233892e-11,-1.6580417458950416
ENSG00000001617,0.03699839362599003,0.08583973100609368,-0.7259990426473718
ENSG00000001626,0.015373381997890867,0.042193942299352215,3.3669950554509374
ENSG00000001629,0.6247519042284811,0.737609354271023,-0.04912672015904826
ENSG00000001630,0.9832598437692354,0.9914114213425586,0.0883417947172273
ENSG00000001631,6.143873219105521e-06,4.891127290143064e-05,0.5473626920265536
ENSG00000002016,0.00817997908708474,0.025137360945353248,0.7486206740504144
ENSG00000002330,0.11235430177672655,0.20778710267746983,0.2861772638931259
ENSG00000002549,0.1668303852008671,0.28100628605302674,-0.3371475002336508
ENSG00000002586,0.25099344728541134,0.38269499409521973,0.4634873423327323
ENSG00000002587,0.14391808436577516,0.2510434320913715,1.1786610587029014
ENSG00000002822,0.3407285388438697,0.4794210831361647,-0.16723663716188608
ENSG00000002834,0.1081065572646139,0.20188655597497795,-0.29086404116862496
ENSG00000002919,0.016962648831991712,0.045680465440700875,-0.3360877485446363
ENSG00000002933,0.6620494188464812,0.7691464077465359,0.5901963080702705
ENSG00000003056,0.9820746930289818,0.9905202161881558,0.008427144711146755
ENSG00000003096,0.02217356633700954,0.056987972615468535,1.1860121960000125
ENSG00000003137,0.42357735770516675,0.5597715147740625,-0.20018073206277456
ENSG00000003147,0.024215358806692462,0.061278927867088724,-0.6319817456681446
ENSG00000003249,0.703968512046625,0.8009786102615905,0.41913808813130127
ENSG00000003393,0.21602927469381483,0.3417029585138528,0.20614929002402588
ENSG00000003400,0.0021541451175438233,0.008246720816838457,1.1462990940533098
ENSG00000003402,0.14517100574551894,0.2528735973078593,0.39372094329415075
ENSG00000003436,0.06568714081726534,0.13617396833307827,0.8748522742046111
ENSG00000003509,0.001283350765678406,0.005332080796312373,0.5483242721687064
ENSG00000003756,7.364319059450348e-05,0.00046916823092606045,0.6280135175461931
ENSG00000003987,0.0006779332610314987,0.0031346607492260337,1.3921665086317125
ENSG00000003989,2.160956349220047e-05,0.0001554198204810845,-1.7240942771383077
ENSG00000004059,8.419250503188549e-07,7.9622054758726e-06,-0.5051885888240222
ENSG00000004139,1.1172992490214444e-05,8.613960825142038e-05,0.9403900917686604
ENSG00000004142,8.825754621033105e-06,6.875502880768206e-05,0.492455410024893
ENSG00000004399,0.20258915948001674,0.32555459385638685,-0.27901158488536837
ENSG00000004455,5.37782214491176e-07,5.318901782766312e-06,0.7348248410911885
ENSG00000004468,0.5498088776439031,0.6724200043111862,-0.07435634910380465
ENSG00000004478,0.012995141139392612,0.036736122086022574,-0.6974656938979898
ENSG00000004487,5.5269007818060424e-14,1.7186469132568058e-12,0.8777443673631011
ENSG00000004534,0.11635899405384297,0.21307686457241098,0.4308859268687315
ENSG00000004660,0.6635803076651482,0.7702640806321994,-0.05825154555263013
ENSG00000004700,0.9208566927682023,0.9547654488919931,-0.00011152974333562871
ENSG00000004766,0.393009384883041,0.5308673971010153,0.13137750357892267
ENSG00000004776,0.9347300967157722,0.9629827632163112,0.2997470946911051
ENSG00000004777,1.9434081857226605e-07,2.136314754711367e-06,1.6018943312308085
ENSG00000004779,0.37115253038780693,0.510604686443741,0.12316424007514819
ENSG00000004799,0.15702965363358273,0.26844447272721395,3.0044380268949107
ENSG00000004838,0.7526409557029279,0.8365603350563354,-0.0007678389538308394
ENSG00000004864,0.006065605454897258,0.019619368784081357,0.6239876687448177
ENSG00000004866,0.015111639287004746,0.04161358239599477,-0.4178157406358411
ENSG00000004897,0.9546986998542777,0.975460286877644,0.003176321265855471
ENSG00000004961,0.8067858242444798,0.8776071607479388,0.05094481386955358
ENSG00000004975,1.414295545473771e-10,2.897652290210704e-09,1.0701817760996548
ENSG00000005007,0.10275644429215897,0.19438115795424282,0.23712962023214776
ENSG00000005020,0.5643692431844437,0.6856672004267773,0.3090097715970808
ENSG00000005022,0.2440669532905966,0.3744337490229103,-0.20535256353636946
ENSG00000005059,0.34214665580501724,0.48087133781994074,-0.22539822375945456
ENSG00000005075,2.08564715951035e-07,2.2792160264788455e-06,-0.5933199604422743
ENSG00000005100,0.7293148065521609,0.8188711023363815,-0.03462050775066246
ENSG00000005102,0.23225744161250564,0.3607753251452989,-0.5055814206547984
ENSG00000005108,0.036486293544561545,0.08486310779922614,1.3446670069937756
ENSG00000005156,0.26381350329124403,0.39663895543788025,0.18836743915502663
ENSG00000005175,0.15561293762799402,0.2665426294812524,0.25038257653521767
ENSG00000005187,0.0896727779956695,0.1749641116381317,1.4859960684972724
ENSG00000005189,0.9301464116878727,0.9602866709803942,0.08431906647427372
ENSG00000005194,0.0034811230378961103,0.012316229845478045,0.3963972886762115
ENSG00000005206,0.15126963884077427,0.2607986724106722,0.251550501164157
ENSG00000005238,0.979281202757741,0.9892329729476292,0.04823852966660421
ENSG00000005243,0.44664186311130594,0.5818884414451939,0.28235130066147485
ENSG00000005249,0.16570177338871878,0.2797062459910433,0.8719966381293184
ENSG00000005302,0.5533359725726147,0.6755687960220571,0.12138408289638578
ENSG00000005339,0.3128766689368167,0.4507929951454715,0.14281027954830203
ENSG00000005379,0.025446615473479886,0.06379857557271215,0.8747523077806112
ENSG00000005436,0.35660246735965084,0.4956231922480171,-0.13154258254920484
ENSG00000005448,0.00033004614519240196,0.0017069574071669538,1.0066053833726538
ENSG00000005469,1.6528191197315947e-09,2.7786389151695375e-08,-1.2060078916124228
ENSG00000005471,0.006808516655130339,0.021563439417003272,-1.2450940284753842
ENSG00000005483,0.41852803548142226,0.5549279421157416,-0.10522974444416384
ENSG00000005486,0.0011299953273526011,0.004784332120783682,-0.5815247838267849
ENSG00000005513,0.6431136869666255,0.7533169524510763,0.5710606556747289
ENSG00000005700,0.005930052076981017,0.019247793786583624,-0.3677747307389213
ENSG00000005801,0.03419151818819606,0.08049542008067202,0.48828078209451536
ENSG00000005810,0.5889027030595733,0.7068825660466068,-0.07954429063268766
ENSG00000005812,0.12901368082865772,0.23029370084245152,0.24437881892719798
ENSG00000005844,0.00014927146070600836,0.0008671600652168465,-1.4514110036045125
ENSG00000005882,0.6189600089962701,0.7330955259223476,0.18892894875538405
ENSG00000005884,0.7800617646885126,0.8574289709272671,-0.01632978740828108
ENSG00000005889,0.009332774026213728,0.02800960490035331,-0.6722532602089617
ENSG00000005893,1.071870634253551e-11,2.6302328001987877e-10,-1.0690514307151728
ENSG00000005961,0.08215317775495275,0.16302579038902495,1.7242306190701389
ENSG00000006007,9.199541005112415e-08,1.094466160312695e-06,-0.7854623417432011
ENSG00000006015,9.579520222243553e-07,8.974022245931933e-06,1.249698504992977
ENSG00000006016,0.7209576305704295,0.8128405430971203,0.13390034354101316
ENSG00000006025,0.0974308695667927,0.18655775834906507,0.5381863316646585
ENSG00000006042,0.0007933904828799221,0.003564872169682184,1.2615213161814791
ENSG00000006047,0.16956484794352678,0.28448957719002815,1.6476730926327905
ENSG00000006062,0.8615365445108284,0.9166074289252296,0.12278189466550368
ENSG00000006071,0.067988741261711,0.14008746729743884,-1.136312227644557
ENSG00000006118,0.0,0.0,-3.5739440561971367
ENSG00000006125,0.4487859774759526,0.5836607993106011,0.14299814844644743
ENSG00000006194,0.5157680328641521,0.6431986645605782,0.10192417411994145
ENSG00000006210,0.02239550904826374,0.05745072211072454,2.0374905330242474
ENSG00000006282,0.0018977659544898824,0.007425065377495875,-0.9231998565009175
