,p_value,q_value,log2_fold_change
ENSG00000000003,0.17413235644516847,0.24941835265417678,0.5471003800255124
ENSG00000000419,0.0010936832821390352,0.003065565014576765,-0.3907464767163614
ENSG00000000457,0.025419985697857472,0.04843682831899541,0.3463742786281477
ENSG00000000460,0.01554595822429685,0.03173753395708629,-0.34553757286932685
ENSG00000000938,2.47505020690698e-05,9.971834685388009e-05,2.68375479209322
ENSG00000000971,0.001922829760395484,0.005077211359881357,2.5717940554209333
ENSG00000001036,0.8426429593743594,0.8850282820982424,0.06456999157838063
ENSG00000001084,0.35387704693217786,0.4465146005089889,0.409980610162621
ENSG00000001167,0.08969972829328104,0.14269226634713167,-0.304060790009626
ENSG00000001460,0.0008058787404326884,0.0023366875294422605,1.0172110134981158
ENSG00000001461,0.2638663183506922,0.35198717641353755,0.3975164841987188
ENSG00000001497,0.3908927289643237,0.4845898624988433,-0.1020584862675768
ENSG00000001561,0.03087978796917357,0.05724386332306662,0.838943702903641
ENSG00000001617,1.3168872609642144e-09,1.0742078725116087e-08,-1.8461917614404793
ENSG00000001626,0.00018988017466432206,0.0006393004524468981,6.374009431484063
ENSG00000001629,1.188025354307695e-16,2.444148847018386e-15,-0.877325538069468
ENSG00000001630,0.0011485912479953348,0.0032025957766549065,-0.9876066476003612
ENSG00000001631,0.4863220285644746,0.5788530138619026,-0.07151487038527567
ENSG00000002016,0.0647855555642904,0.10830245663257872,0.5217470029420245
ENSG00000002330,0.7548301239560187,0.8169738916091337,0.0690219153549782
ENSG00000002549,0.009308960219078993,0.020310086782361448,-0.6587832156448465
ENSG00000002586,0.05662681675633168,0.09653844976371298,0.7420698569212513
ENSG00000002587,0.0006520045156979447,0.0019384445631379014,2.8469582247659377
ENSG00000002822,1.823249576568971e-08,1.231623693559856e-07,1.3418603923742387
ENSG00000002834,0.0017717377346041883,0.004715031902256456,-0.5720835030537348
ENSG00000002919,0.5654079075837996,0.6526465269265882,-0.07158144308667609
ENSG00000002933,0.005564822387868799,0.012892833950428647,2.6899522546650236
ENSG00000003056,0.042866223035290335,0.0760562706504645,-0.24243312411193976
ENSG00000003096,0.008277687392595158,0.018323102052712866,1.380686865586181
ENSG00000003137,0.3050610078841437,0.3960156625792505,1.706451669123048
ENSG00000003147,0.5983108277604757,0.6824812206687307,0.26341293217854034
ENSG00000003249,0.05477042166599729,0.09379230061106342,1.434912024908638
ENSG00000003393,0.8354545572066806,0.8793792403076467,-0.015811157879932106
ENSG00000003400,1.0211930909217068e-10,1.00933451156462e-09,2.5472220194057713
ENSG00000003402,4.826047417794401e-15,8.45693838682913e-14,2.277894293553223
ENSG00000003436,4.5856553412367743e-10,4.060840446356822e-09,3.1353779186491924
ENSG00000003509,2.5132472594781406e-05,0.0001010932161218658,0.7088725541133806
ENSG00000003756,0.00024736202934256066,0.0008099488738310488,0.5817070936852914
ENSG00000003987,0.0,0.0,-2.2683255179269057
ENSG00000003989,0.0,0.0,-3.0669288947446107
ENSG00000004059,2.3493208183110578e-73,1.6506195089029813e-71,-1.663305255324549
ENSG00000004139,0.0014961422476298003,0.004060684908608943,0.6912191156343596
ENSG00000004142,0.06921344894974533,0.11445923416303505,-0.18172193458536579
ENSG00000004399,0.003393539722042685,0.008406248820859103,0.9079189796606609
ENSG00000004455,0.00012436968786307142,0.0004362898023364222,0.5759616486758375
ENSG00000004468,0.02065839081661755,0.0404987755304409,2.928875040567649
ENSG00000004478,4.9597661024839e-19,1.2585300868227887e-17,-2.116895419250772
ENSG00000004487,4.194490028416416e-05,0.00016156433662596977,-0.4032442020452342
ENSG00000004534,0.5726722762235766,0.6592946015110661,0.17570136731917804
ENSG00000004660,0.02972327103756719,0.055431090785597006,1.284423118176207
ENSG00000004700,0.37315825381533935,0.4661739654935402,0.14645729681963804
ENSG00000004766,0.03338823917839963,0.061230955745168986,0.31273095260580613
ENSG00000004776,0.001668775746218089,0.004473459453953791,2.8308949276092625
ENSG00000004777,0.0004959843714435031,0.0015126304694207575,1.087211434060093
ENSG00000004779,1.593330847395558e-08,1.0866603924888661e-07,-0.6139738539702421
ENSG00000004799,0.20432646193685786,0.28520688319271836,2.723469723701223
ENSG00000004838,0.02015958192538797,0.03968243329967673,1.4557210438110924
ENSG00000004864,0.2468555619757576,0.33293313977081757,-0.20042732721332643
ENSG00000004866,6.22126432411065e-23,2.0917772484791902e-21,-1.5033196104988014
ENSG00000004897,0.9773154855334097,0.985586605079224,0.013551628936468387
ENSG00000004961,0.44416803517760317,0.5375270461464412,0.12927916762956584
ENSG00000004975,3.3845910672208804e-06,1.5084824639812992e-05,0.735304462172366
ENSG00000005007,0.06508780373343113,0.10867423345022495,0.2674590481085203
ENSG00000005020,9.000106128820225e-07,4.458150342160866e-06,-1.3117121038029131
ENSG00000005022,0.14902958350848997,0.21893634937952047,0.3388342419566614
ENSG00000005059,0.5948678635410748,0.6796088061462106,-0.09846528960037441
ENSG00000005075,1.917016293195825e-20,5.438849083267012e-19,-1.0266696632521228
ENSG00000005100,0.4452039904061535,0.5386057047676784,0.11773723488095093
ENSG00000005102,0.03774810775420301,0.06814423282012529,2.781602970247045
ENSG00000005108,1.5496335869160157e-05,6.413390463215908e-05,2.923653001006919
ENSG00000005156,9.895930929882415e-10,8.25769698602793e-09,-0.7956952826699122
ENSG00000005175,0.006890813305956346,0.01556546317746736,-0.3923692073916964
ENSG00000005187,0.04348092228932936,0.07702763290908192,1.7595117984320199
ENSG00000005189,0.9643788571018801,0.9758509251214202,0.14122078185909498
ENSG00000005194,0.0024783094277746835,0.006338327425601633,0.4062974905631527
ENSG00000005206,0.9712558526426974,0.9808702912138435,0.011490642836071792
ENSG00000005238,0.24366132027267204,0.3296399060364623,0.3419626120687052
ENSG00000005243,0.03213605214823348,0.05924823576530977,0.7266614234575376
ENSG00000005249,2.2475517283289157e-06,1.0290429243302542e-05,-1.5449324857535327
ENSG00000005302,3.576519048019538e-06,1.5892676378356508e-05,0.8365825936093843
ENSG00000005339,0.14739454883878284,0.21674812962322737,-0.17074953264871173
ENSG00000005379,0.21834481261353528,0.30141297348272544,0.4966909726400254
ENSG00000005436,0.00037164766806232157,0.0011698419306399577,0.6479958290313923
ENSG00000005448,0.3600243944279948,0.4529033027161027,-0.17428141781742285
ENSG00000005469,2.1103441947807394e-16,4.242048148617964e-15,-1.592135955370049
ENSG00000005471,0.04536368650378968,0.07987848569262883,-0.9150152344221592
ENSG00000005483,0.0004833247441403186,0.0014794743246958578,-0.4827269280420596
ENSG00000005486,2.554522233923429e-16,5.10048373649993e-15,-1.3269222906567955
ENSG00000005513,0.0009719246537671813,0.0027616973899012146,3.16919923851276
