,p_value,q_value,log2_fold_change
ENSG00000000003,0.0024327785300634246,0.006648850679870588,-0.8274323749319988
ENSG00000000419,0.00047307448600134434,0.001595300989130637,-0.42399618467855626
ENSG00000000457,0.6008354258021248,0.68578112393277,-0.06241627051616541
ENSG00000000460,0.4440945836313019,0.54130841433619,-0.10473328048034873
ENSG00000000938,0.7160101968916165,0.7851360650180511,0.3220022455268407
ENSG00000000971,0.0002475059602810551,0.0008989517869754488,3.1250283744796907
ENSG00000001036,0.18503498273850014,0.2664645955491806,-0.2251129126813246
ENSG00000001084,0.02454793020821361,0.049000458382650984,0.9313916216625976
ENSG00000001167,5.3661371513795625e-09,4.986189199613137e-08,-0.9897343469588346
ENSG00000001460,0.010713511453544836,0.024025557527935913,-0.5812368184003924
ENSG00000001461,0.6262513709182834,0.7083850371983469,-0.08327270845997421
ENSG00000001497,2.17533620408645e-05,0.00010116026462649914,-0.5228458041828736
ENSG00000001561,0.01638545689773231,0.0346678097289379,-0.6506377291516131
ENSG00000001617,0.15716090855879541,0.2325794071518388,0.8391811745804005
ENSG00000001626,0.0016584220582729866,0.0047614102848836035,4.805008214558585
ENSG00000001629,7.035523554476217e-18,1.9885032892585059e-16,-0.9237926903286997
ENSG00000001630,0.008335733425476336,0.019372873985406464,1.2350354236104288
ENSG00000001631,0.004557443141134803,0.011495870548213868,-0.3170597162674003
ENSG00000002016,4.794639726772311e-09,4.5000730138798723e-08,1.7217076855011002
ENSG00000002330,1.7894426164673778e-07,1.2027864518177614e-06,0.920199220649026
ENSG00000002549,0.816423023231247,0.8644786330439628,0.13230345829618287
ENSG00000002586,0.004002746272789867,0.010242382019104117,-0.7762765389506185
ENSG00000002587,0.013596288883863775,0.029512783871342308,1.9728506927580667
ENSG00000002822,0.0020911479357981206,0.0058154683539419355,-0.5734627883711519
ENSG00000002834,0.8709905311292165,0.905837450158475,-0.004266373597817641
ENSG00000002919,0.005068791189348932,0.012589568912014732,0.4746808462437157
ENSG00000002933,0.08857169594721773,0.14468912164222505,-0.7422905330337022
ENSG00000003056,0.0028525888853357354,0.007654352629629936,0.4196733761029588
ENSG00000003096,0.00011393988444965557,0.00045064646279278274,2.110491420032964
ENSG00000003137,0.20641311636353385,0.2915942785317229,-0.57240874571033
ENSG00000003147,1.063347479537378e-05,5.17938545052624e-05,-1.1800791174207392
ENSG00000003249,0.0,0.0,-2.869112472551141
ENSG00000003393,1.261020493747049e-13,2.3775823106787714e-12,1.3210308436255762
ENSG00000003400,0.032322720012855244,0.0620661228041097,0.7928431831152103
ENSG00000003402,6.121838122644129e-07,3.641564650031322e-06,1.308773910213068
ENSG00000003436,5.927774341376153e-08,4.3818460950271867e-07,2.602643507869043
ENSG00000003509,0.00024253332476399764,0.0008825604531782416,0.636238976977302
ENSG00000003756,5.024026155473229e-15,1.1253063095605076e-13,1.3013676471386193
ENSG00000003987,0.015040370451562417,0.032211079378974855,1.0123892425402239
ENSG00000003989,0.0003505790814181464,0.0012232081090942353,3.087852197406265
ENSG00000004059,3.8199914631744717e-28,1.800594077341258e-26,-1.0867095096372987
ENSG00000004139,0.0022386079037908847,0.006173683526562715,0.6722689663582153
ENSG00000004142,4.479802779985301e-05,0.0001958516654179074,0.46509330648056346
ENSG00000004399,0.12418600787245081,0.19107019804360653,0.4793585912703835
ENSG00000004455,2.647651435777118e-12,4.208833312262558e-11,-0.8394372151698811
ENSG00000004468,0.42242174231545004,0.5198687806154365,-0.22436073490476463
ENSG00000004478,0.01178343321236956,0.026099096477760764,-0.707944440945606
ENSG00000004487,3.084252832721418e-06,1.6113625374740623e-05,-0.4479204347172496
ENSG00000004534,7.229672551286636e-07,4.242946124957228e-06,1.3231860813629768
ENSG00000004660,0.1929516671372823,0.27553693251752565,0.7891738670850679
ENSG00000004700,0.08316695883361516,0.13703228449410373,0.2776300625983582
ENSG00000004766,0.7615566216019874,0.8209731402447422,0.056588519618683615
ENSG00000004776,0.0001974409150152034,0.000735588401488608,3.449152211021683
ENSG00000004777,4.1655980212102804e-05,0.0001829203494278512,1.2909089629489001
ENSG00000004779,1.5570612770266176e-07,1.0609527777361148e-06,0.68868833369391
ENSG00000004799,0.5710743854116913,0.659034087759134,1.5389184718334608
ENSG00000004838,0.8270190786932315,0.8720408592054144,0.2750192937822775
ENSG00000004864,0.9587511344135391,0.9710068774794087,0.017091177062066355
ENSG00000004866,6.537850386061777e-08,4.797107463073408e-07,-0.8726477002205287
ENSG00000004897,0.9450228478680653,0.961089397719161,0.0015463980424675824
ENSG00000004961,0.11913184696821451,0.1847827616985895,-0.21325547554665913
ENSG00000004975,1.2361427293270602e-10,1.5154194200268774e-09,1.0842046990129415
ENSG00000005007,1.3706528896135493e-05,6.583642305963824e-05,0.622645785269727
ENSG00000005020,0.32233806516314595,0.4197361727512093,0.47267367599887217
ENSG00000005022,0.0042719763882466235,0.010854842767474148,0.664300377177753
ENSG00000005059,0.0995842240988923,0.15925563860350017,0.6271161927869392
ENSG00000005075,5.75475249340521e-16,1.4121423128380658e-14,-0.9112880260255013
ENSG00000005100,0.003273942187834998,0.008620358650840074,0.44639857538440697
ENSG00000005102,2.9713703468556397e-08,2.345445750737401e-07,-2.287238247521238
ENSG00000005108,0.09826843989301398,0.15745572420465181,1.0780251535059153
ENSG00000005156,0.20535216613003904,0.29039404865726115,-0.17444630100827146
ENSG00000005175,0.13602121562275715,0.2061703476850481,0.267052246542656
ENSG00000005187,0.037839330683922826,0.07104002194789015,1.8203015850918995
ENSG00000005189,0.5977795485254073,0.6832880343247596,-0.10319912052762996
ENSG00000005194,0.012170365890149477,0.026826487682249815,-0.29526535659939834
ENSG00000005206,0.0003822761475158701,0.001321727766306612,0.6224350516080206
ENSG00000005238,0.025592940155547785,0.0508614868067891,0.6355709173026625
ENSG00000005243,0.986782223805434,0.9913746946972845,0.06116284548185473
ENSG00000005249,0.902251276604438,0.9294579683949862,0.2090169670481455
ENSG00000005302,3.1171981382087723e-18,9.121938363186573e-17,-1.2209597243345882
ENSG00000005339,0.06574603141791682,0.11249708649854924,0.25699733070578823
ENSG00000005379,0.399084661986151,0.4976447082698802,0.36137652949715265
ENSG00000005436,0.0011231141034519052,0.0033932625904495185,-0.4991228581771944
ENSG00000005448,0.0007512314338331313,0.002387588068713464,0.9438006568110932
ENSG00000005469,2.508438165475659e-08,2.006615814970996e-07,1.6690092523116387
ENSG00000005471,0.11931837443704331,0.18501631330601695,1.5281445288372675
ENSG00000005483,0.25599854264819644,0.34797392706195346,0.19345365849009216
ENSG00000005486,0.09639170977839714,0.15504908392540231,-0.2957873646634878
ENSG00000005513,0.0,0.0,-3.9419799490339127
ENSG00000005700,0.05555687148328134,0.0975733522866968,0.30543496058661423
ENSG00000005801,0.20454352135927686,0.289393484229329,0.3028737155881399
ENSG00000005810,7.77608129018574e-07,4.545711570538327e-06,1.0863255825718445
ENSG00000005812,7.294164918459502e-20,2.45251888172583e-18,1.5948640734261084
ENSG00000005844,0.17931519141073254,0.2598909969896722,-0.4807578168632807
ENSG00000005882,0.2678367827434511,0.3610016178593525,0.3663148749698086
ENSG00000005884,0.00021357348184879323,0.0007897658917919005,1.5608689904838167
ENSG00000005889,0.8244983983849679,0.8704304801151107,0.13422773196321525
ENSG00000005893,3.587017543411664e-30,1.775037418907533e-28,-1.691603784111094
ENSG00000005961,0.9610536227471362,0.9728096303648383,0.31416163967649047
ENSG00000006007,0.05682303914232035,0.09948039116418213,0.36688917277136024
ENSG00000006015,1.225861555400755e-10,1.5065353026150368e-09,1.731633657280657
ENSG00000006016,0.7784714368011346,0.8348572288251782,0.6974292726323214
ENSG00000006025,2.0765355292374863e-10,2.4704470214051406e-09,2.1553576346427517
ENSG00000006042,3.1515004606065356e-07,1.9983652345991633e-06,1.8883867121679674
ENSG00000006047,1.0,1.0,0.3746293427497072
ENSG00000006062,0.005965138471657061,0.014553765362052731,1.0387131866675914
ENSG00000006071,0.10649587352925194,0.1684817882334793,4.607920826907294
ENSG00000006118,2.0199815072027786e-27,9.402382671807934e-26,-2.7757361576051025
ENSG00000006125,1.2996119863153168e-07,9.011974178848531e-07,0.9297182480469613
ENSG00000006194,0.09477951455134852,0.15295134011292918,0.2515763858342553
ENSG00000006210,0.010415873594110048,0.02344634081672498,-1.1367417790030583
ENSG00000006282,0.11720496715594209,0.1821602053875667,0.7125220434498619
ENSG00000006283,0.1110414257832938,0.1743398373608265,2.646119381092728
ENSG00000006327,0.0,0.0,-4.410286060622003
ENSG00000006432,0.04761251729297575,0.08597265669522049,-0.6551817392205633
ENSG00000006451,0.025550146722905315,0.05078999538738485,-0.356946245336481
ENSG00000006453,9.89131472930359e-21,3.4830055057441363e-19,-2.2126553409275163
ENSG00000006459,0.019795559046703878,0.0407539532827442,-0.5072064396183638
ENSG00000006468,0.17424123336287667,0.2536972796617838,0.951706705809661
ENSG00000006530,0.0002354050413301728,0.0008591347884858172,-0.534222952596533
ENSG00000006534,0.8464586882179489,0.8880015682675596,0.02596960047714504
ENSG00000006576,0.006261548726957789,0.01517997530729757,-0.5216954349703109
ENSG00000006607,0.00046934812902874116,0.0015841695857428278,0.6733278817217954
ENSG00000006625,1.573483852338078e-11,2.2622627394378058e-10,-1.4674421644516524
ENSG00000006634,0.00015689250720467854,0.0005989015619717291,-0.7379079076995445
ENSG00000006638,0.0621939650490894,0.10738137352569684,1.3396554098524986
ENSG00000006652,7.372837565357366e-05,0.00030684106045263473,-1.0094777832714044
ENSG00000006695,1.5291200119134231e-06,8.432522242669543e-06,0.9698359862899252
ENSG00000006704,0.23173438847691427,0.32077217831883414,-0.3042506677550082
ENSG00000006712,0.06321356988974394,0.10881383606930961,0.28904479084432627
ENSG00000006715,0.7147227473032327,0.7839896399647729,0.06575106667376807
ENSG00000006740,1.835245519363964e-07,1.2285834611652244e-06,2.0804392304139983
ENSG00000006744,1.1974012436767513e-05,5.805758959819405e-05,0.6729520311033891
ENSG00000006747,0.8599930171941689,0.8982256497515704,0.5759407609419073
ENSG00000006756,8.779887985779804e-15,1.9008202259911362e-13,-1.7263274000097864
ENSG00000006757,0.1924938928445623,0.2751100109307,0.46462591630710176
ENSG00000006831,0.04068549165287833,0.07550590557807411,0.5872801493856501
ENSG00000006837,0.0020821466037042836,0.005792598741534424,0.8595187872303744
ENSG00000007047,0.3750336286539339,0.47301529162360534,-0.13821984511780497
ENSG00000007062,0.0,0.0,-5.713248188493534
ENSG00000007080,0.12087476293388914,0.1869216771075871,-0.20883407765946407
ENSG00000007168,4.082590283330197e-08,3.123275925536892e-07,0.682988400485155
ENSG00000007171,0.3020932966931926,0.3981312736015841,2.5863718944627307
ENSG00000007202,1.7761941024710583e-05,8.374141060104952e-05,0.6868975837594755
ENSG00000007237,0.009899732697695172,0.022491842363052104,1.2789954746963617
ENSG00000007255,0.4000819768466777,0.49855442525987315,-0.15257237674001942
ENSG00000007264,0.0,0.0,-2.8570769446951143
ENSG00000007312,0.6288042298722264,0.7105712012705266,0.6542920326126528
